person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3635 Meadow Glen Circle,7/1/18 23:31
2,Lamar Williams,male,black,medium,3213 Sag Harbor Court,7/1/18 23:32
3,DaQuan Robinson,male,black,low,4631 Candlewyck Way,7/1/18 23:33
4,Nia Harris,female,black,high,403 Reed Way,7/1/18 23:34
5,Ebony James,female,black,medium,2474 Highway 330 #2,7/1/18 23:35
6,Shanice Thomas,female,black,low,5202 Santa Fe Parkway #5202,7/1/18 23:38
7,Caleb Peterson,male,white,high,240 Deer Run Road,
8,Charlie Myers,male,white,medium,2654 Frontier Trail #2654,7/1/18 23:40
9,Ronnie Miller,male,white,low,487 East Main Street,7/1/18 23:41
10,Aubrey Murphy,female,white,high,6950 Crooked O Trail,
11,Erica Cox,female,white,medium,2623 Riggs Drive,7/1/18 23:43
12,Leslie Wood,female,white,low,144 Ednaville Road,7/1/18 23:44
13,Jorge Rodriguez,male,hispanic,high,1130 Middleton Lane,7/1/18 23:45
14,Pedro Sanchez,male,hispanic,medium,40 Sweetridge Drive,7/1/18 23:46
15,Luis Torres,male,hispanic,low,1702 Tipperary Circle,7/1/18 23:47
16,Isabella Lopez,female,hispanic,high,4739 Cherrywood Circle,7/1/18 23:48
17,Mariana Morales,female,hispanic,medium,156 Blake Lane,7/1/18 23:50
18,Jimena Ramirez,female,hispanic,low,3912 Shenfield Drive,7/1/18 23:54
