person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1509 Eastern Sunrise Lane,
2,Lamar Williams,male,black,medium,2032 Twin Falls Road,6/11/18 23:21
3,DaQuan Robinson,male,black,low,4412 Raptor Place,6/11/18 23:22
4,Nia Harris,female,black,high,2865 Leisure Springs Circle,6/11/18 23:23
5,Ebony James,female,black,medium,65 Hunters Ridge Court,6/11/18 23:24
6,Shanice Thomas,female,black,low,3469 Mansfield Lane,6/11/18 23:25
7,Caleb Peterson,male,white,high,253 Bailey Avenue,6/11/18 23:26
8,Charlie Myers,male,white,medium,3794 Mulkey Circle Southwest,6/11/18 23:27
9,Ronnie Miller,male,white,low,3379 Woods Drive,6/11/18 23:28
10,Aubrey Murphy,female,white,high,2932 Tiffany Drive Southwest,6/11/18 23:29
11,Erica Cox,female,white,medium,5781 Taffeta Court,
12,Leslie Wood,female,white,low,2612 Elkhorn Drive,6/11/18 23:31
13,Jorge Rodriguez,male,hispanic,high,5550 Wellborn Creek Drive,6/11/18 23:32
14,Pedro Sanchez,male,hispanic,medium,2997 Sentinel Parkway,6/11/18 23:33
15,Luis Torres,male,hispanic,low,1066 Alford Road,6/11/18 23:34
16,Isabella Lopez,female,hispanic,high,311 Allatoona Road,6/11/18 23:35
17,Mariana Morales,female,hispanic,medium,3055 Baymount Drive,6/11/18 23:36
18,Jimena Ramirez,female,hispanic,low,1523 Planters Ridge Lane,6/11/18 23:37
