person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3510 Commanche Court Southeast,6/22/18 21:42
2,Lamar Williams,male,black,medium,6359 Bells Ferry Road #25,6/22/18 21:43
3,DaQuan Robinson,male,black,low,170 Concord Road Southeast,
4,Nia Harris,female,black,high,3071 Karen Lane,6/22/18 21:45
5,Ebony James,female,black,medium,2008 Greenhill Pass,6/22/18 21:46
6,Shanice Thomas,female,black,low,3559 Ulster Lane Northeast,6/22/18 21:47
7,Caleb Peterson,male,white,high,413 Valley View Drive,6/22/18 21:48
8,Charlie Myers,male,white,medium,912 Belle Glade Drive,
9,Ronnie Miller,male,white,low,3372 Birchwood Trail,6/22/18 21:50
10,Aubrey Murphy,female,white,high,2760 Lake Park Ridge West,6/22/18 21:51
11,Erica Cox,female,white,medium,133 Iron Bound Trail,6/22/18 21:52
12,Leslie Wood,female,white,low,3461 Bankhead Highway #38,6/22/18 21:53
13,Jorge Rodriguez,male,hispanic,high,731 Valley View Drive,6/22/18 21:54
14,Pedro Sanchez,male,hispanic,medium,4368 Clairesbrook Lane,6/22/18 21:55
15,Luis Torres,male,hispanic,low,4005 Rock Mill Parkway,6/22/18 21:56
16,Isabella Lopez,female,hispanic,high,2865 Colleton Drive,6/22/18 21:57
17,Mariana Morales,female,hispanic,medium,6698 Baker Drive,6/22/18 21:58
18,Jimena Ramirez,female,hispanic,low,50 Harbin Drive,6/22/18 21:59
