person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,143 Riva Ridge Lane,6/27/18 0:26
2,Lamar Williams,male,black,medium,140 Club Drive,6/27/18 0:27
3,DaQuan Robinson,male,black,low,135 Firethorn Lane,6/27/18 0:28
4,Nia Harris,female,black,high,157 Zachary Drive,6/27/18 0:29
5,Ebony James,female,black,medium,6460 Chickasaw Drive,6/27/18 0:30
6,Shanice Thomas,female,black,low,170 Widgeon Drive,6/27/18 0:31
7,Caleb Peterson,male,white,high,4035 North Quail Drive,6/27/18 0:32
8,Charlie Myers,male,white,medium,3136 Mobley Bridge Road #I-G,6/27/18 0:33
9,Ronnie Miller,male,white,low,340 Seay Road,6/27/18 0:34
10,Aubrey Murphy,female,white,high,8355 Willows Way,6/27/18 0:35
11,Erica Cox,female,white,medium,313 East 15th Street SW,
12,Leslie Wood,female,white,low,128 Magazine Street,6/27/18 0:37
13,Jorge Rodriguez,male,hispanic,high,920 River Rock Drive,6/27/18 0:38
14,Pedro Sanchez,male,hispanic,medium,4006 Cinnamon Fern Lane,6/27/18 0:39
15,Luis Torres,male,hispanic,low,404 Streamview Lane,6/27/18 0:40
16,Isabella Lopez,female,hispanic,high,130 Little Brook Drive,6/27/18 0:41
17,Mariana Morales,female,hispanic,medium,108 Country Place,6/27/18 0:42
18,Jimena Ramirez,female,hispanic,low,8610 Wood Springs Court,6/27/18 0:43
