person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,297 Arbour Way,6/13/18 18:54
2,Lamar Williams,male,black,medium,155 Forest Valley Road,6/13/18 18:55
3,DaQuan Robinson,male,black,low,22 Covington Road,6/13/18 18:58
4,Nia Harris,female,black,high,2638 Cove Way,6/13/18 18:59
5,Ebony James,female,black,medium,3560 Dogwood Farm Road,6/13/18 19:00
6,Shanice Thomas,female,black,low,5883 Old Wellborn Trace,6/13/18 19:01
7,Caleb Peterson,male,white,high,1109 Westwood Place,6/13/18 19:02
8,Charlie Myers,male,white,medium,130 Hunters Keep,6/13/18 19:03
9,Ronnie Miller,male,white,low,2813 Loral Pines Drive,
10,Aubrey Murphy,female,white,high,340 Burgess Mill Trail,6/13/18 19:05
11,Erica Cox,female,white,medium,3170 Haynes Park Drive,
12,Leslie Wood,female,white,low,441 Village Way,6/13/18 19:07
13,Jorge Rodriguez,male,hispanic,high,4288 Bradley Drive,6/13/18 19:08
14,Pedro Sanchez,male,hispanic,medium,2991 Serenade Court,6/13/18 19:09
15,Luis Torres,male,hispanic,low,231 Montgomery Street,
16,Isabella Lopez,female,hispanic,high,1613 Picadilly Court Northeast,6/13/18 19:11
17,Mariana Morales,female,hispanic,medium,115 Bramble Bush Trail,6/13/18 19:12
18,Jimena Ramirez,female,hispanic,low,3790 Ridgefair Drive,
