person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,31 Maple Walk,7/1/18 22:52
2,Lamar Williams,male,black,medium,2765 Tryon Place Northeast,7/1/18 22:53
3,DaQuan Robinson,male,black,low,3305 Ivy Lake Drive,7/1/18 22:54
4,Nia Harris,female,black,high,6360 Emerald Pointe Circle,7/1/18 22:55
5,Ebony James,female,black,medium,8258 Eastshore Drive,7/1/18 22:57
6,Shanice Thomas,female,black,low,2658 Jefferson Terrace,7/1/18 22:58
7,Caleb Peterson,male,white,high,5511 Rock Road,7/1/18 23:00
8,Charlie Myers,male,white,medium,6005 Walker Road,7/1/18 23:05
9,Ronnie Miller,male,white,low,237 Chardonnay Trace,7/1/18 23:10
10,Aubrey Murphy,female,white,high,4679 Lois Drive,
11,Erica Cox,female,white,medium,3130 Amber Lane,7/1/18 23:20
12,Leslie Wood,female,white,low,1060 Brookshire Court,7/1/18 23:21
13,Jorge Rodriguez,male,hispanic,high,1080 Arlington Place,7/1/18 23:24
14,Pedro Sanchez,male,hispanic,medium,14475 Highway 18 Chalet #98,7/1/18 23:25
15,Luis Torres,male,hispanic,low,1020 Eaglewood Drive,7/1/18 23:26
16,Isabella Lopez,female,hispanic,high,992 Vandiviere Road,7/1/18 23:28
17,Mariana Morales,female,hispanic,medium,2578 Stoland Drive Northeast,7/1/18 23:29
18,Jimena Ramirez,female,hispanic,low,5740 Bostwick Highway #2,7/1/18 23:30
