person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,330 Cornwallis Way,6/30/18 3:46
2,Lamar Williams,male,black,medium,74 Woodlake Lane,6/30/18 3:47
3,DaQuan Robinson,male,black,low,6747 Black Twig Court,
4,Nia Harris,female,black,high,8610 Wood Springs Court,6/30/18 3:49
5,Ebony James,female,black,medium,482 Orchard Drive,6/30/18 3:50
6,Shanice Thomas,female,black,low,4650 Fox Hollow Court,
7,Caleb Peterson,male,white,high,166 Ginger Cake Road,6/30/18 3:52
8,Charlie Myers,male,white,medium,366 Paces Overlook Trace,
9,Ronnie Miller,male,white,low,105 Weatherford Way,6/30/18 3:54
10,Aubrey Murphy,female,white,high,167 Morningside Drive,6/30/18 3:55
11,Erica Cox,female,white,medium,75 Beaver Run Road,6/30/18 3:56
12,Leslie Wood,female,white,low,314 Everdale Road,6/30/18 3:57
13,Jorge Rodriguez,male,hispanic,high,152 Highland Drive,6/30/18 3:58
14,Pedro Sanchez,male,hispanic,medium,923 Carlton Pointe Terrace,6/30/18 3:59
15,Luis Torres,male,hispanic,low,576 Woodbridge Drive,6/30/18 4:00
16,Isabella Lopez,female,hispanic,high,3850 Notnomis Road,6/30/18 4:01
17,Mariana Morales,female,hispanic,medium,35 Meadow View Street,6/30/18 4:02
18,Jimena Ramirez,female,hispanic,low,140 Beech Creek Court Northwest,6/30/18 4:03
