person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,4322 Idlewood Lane,6/21/18 19:04
2,Lamar Williams,male,black,medium,790 Virginia Court Southeast,6/21/18 19:05
3,DaQuan Robinson,male,black,low,2655 Trotters Walk Trail,6/21/18 19:06
4,Nia Harris,female,black,high,2951 Gray Road Southeast,6/21/18 19:07
5,Ebony James,female,black,medium,1099 Pinedale Drive Southeast,6/21/18 19:08
6,Shanice Thomas,female,black,low,5368 Kristian Court,6/21/18 19:09
7,Caleb Peterson,male,white,high,4732 White Oak Path,6/21/18 19:10
8,Charlie Myers,male,white,medium,441 Don Circle Southwest,6/21/18 19:11
9,Ronnie Miller,male,white,low,305 Winter Park Lane,6/21/18 19:12
10,Aubrey Murphy,female,white,high,2031 Marshall Trail,6/21/18 19:13
11,Erica Cox,female,white,medium,1810 Woodberry Court,6/21/18 19:14
12,Leslie Wood,female,white,low,3711 Autumn Leaves Lane,6/21/18 19:15
13,Jorge Rodriguez,male,hispanic,high,113 Howard Avenue NW,6/21/18 19:16
14,Pedro Sanchez,male,hispanic,medium,4000 River Green Parkway,6/21/18 19:17
15,Luis Torres,male,hispanic,low,1350 Waterton Trail,6/21/18 19:18
16,Isabella Lopez,female,hispanic,high,5112 South Woodbridge Trail,6/21/18 19:19
17,Mariana Morales,female,hispanic,medium,3234 Valley View Street,6/21/18 19:20
18,Jimena Ramirez,female,hispanic,low,3063 Bruckner Boulevard,6/21/18 19:21
