person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,207 Misty Ridge Trail,
2,Lamar Williams,male,black,medium,42 Westin Drive,
3,DaQuan Robinson,male,black,low,124 Springwood Valley Road,6/28/18 2:27
4,Nia Harris,female,black,high,3187 Liberty Commons Drive Northwest,6/28/18 2:28
5,Ebony James,female,black,medium,2790 Jodeco Drive,6/28/18 2:29
6,Shanice Thomas,female,black,low,1239 Dallas Nebo Road,6/28/18 2:30
7,Caleb Peterson,male,white,high,3572 Vicki Lane,
8,Charlie Myers,male,white,medium,200 Hillcrest Avenue,6/28/18 2:32
9,Ronnie Miller,male,white,low,421 Riverlake Court,
10,Aubrey Murphy,female,white,high,3850 Notnomis Road,6/28/18 2:34
11,Erica Cox,female,white,medium,255 West Lane,6/28/18 2:35
12,Leslie Wood,female,white,low,75 Valley Drive,
13,Jorge Rodriguez,male,hispanic,high,15 Turkey Trail #66,6/28/18 2:37
14,Pedro Sanchez,male,hispanic,medium,110 Providence Way,6/28/18 2:38
15,Luis Torres,male,hispanic,low,3493 Sharpsburg McCullum Road,
16,Isabella Lopez,female,hispanic,high,6451 Chickasaw Drive,6/28/18 2:40
17,Mariana Morales,female,hispanic,medium,228 Leafwood Lane,6/28/18 2:41
18,Jimena Ramirez,female,hispanic,low,313 Everdale Road,6/28/18 2:42
