person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,92 West Paces Ferry Road NW,6/7/18 19:57
2,Lamar Williams,male,black,medium,350 Peachtree Hills Avenue NE,6/7/18 19:58
3,DaQuan Robinson,male,black,low,370 Northside Drive Northwest,6/7/18 19:59
4,Nia Harris,female,black,high,455 14th Street Northwest,6/7/18 20:00
5,Ebony James,female,black,medium,1185 Collier Road Northwest,6/7/18 20:01
6,Shanice Thomas,female,black,low,2000 Asbury Square,6/7/18 20:02
7,Caleb Peterson,male,white,high,7700 Colquitt Road,6/7/18 20:03
8,Charlie Myers,male,white,medium,77 East Andrews Drive NW,6/7/18 20:04
9,Ronnie Miller,male,white,low,2550 Akers Mill Road Southeast,6/7/18 20:07
10,Aubrey Murphy,female,white,high,240 East Belle Isle Road,6/7/18 20:08
11,Erica Cox,female,white,medium,525 Glen Iris Drive Northeast,6/7/18 20:09
12,Leslie Wood,female,white,low,47 Spalding Trail,6/7/18 20:10
13,Jorge Rodriguez,male,hispanic,high,3151 Stillhouse Creek Drive Southeast,6/7/18 20:11
14,Pedro Sanchez,male,hispanic,medium,1000 Peachtree Park Drive Northeast,6/7/18 20:12
15,Luis Torres,male,hispanic,low,5750 Buffington Road,6/7/18 20:13
16,Isabella Lopez,female,hispanic,high,3378 Greenbriar Parkway Southwest,6/7/18 20:14
17,Mariana Morales,female,hispanic,medium,4687 Camp Creek Parkway,6/7/18 20:15
18,Jimena Ramirez,female,hispanic,low,3505 Windy Ridge Lane Southeast,6/7/18 20:16
