person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,280 Mountainview Drive,6/12/18 21:38
2,Lamar Williams,male,black,medium,1416 Sandy Lane,6/12/18 21:39
3,DaQuan Robinson,male,black,low,2045 Timberland Drive,6/12/18 21:40
4,Nia Harris,female,black,high,240 Creekside Trail,6/12/18 21:41
5,Ebony James,female,black,medium,1862 Bitsy Grant Court,6/12/18 21:42
6,Shanice Thomas,female,black,low,1443 1/2 Janmar Drive #MAIN UPSTAIRS,6/12/18 21:43
7,Caleb Peterson,male,white,high,1740 Eaglecreek Trail,6/12/18 21:44
8,Charlie Myers,male,white,medium,5883 Old Wellborn Trace,6/12/18 21:45
9,Ronnie Miller,male,white,low,10765 Indian Village Drive,6/12/18 21:46
10,Aubrey Murphy,female,white,high,726 Bellemeade Way Southwest,
11,Erica Cox,female,white,medium,400 South Preston Trail,6/12/18 21:48
12,Leslie Wood,female,white,low,6155 Marbut Farms Chase,6/12/18 21:49
13,Jorge Rodriguez,male,hispanic,high,266 Rockbridge Road Northwest,6/12/18 21:50
14,Pedro Sanchez,male,hispanic,medium,115 Cambridge Avenue,6/12/18 21:51
15,Luis Torres,male,hispanic,low,4441 Ford Place,6/12/18 21:52
16,Isabella Lopez,female,hispanic,high,2784 Coventry Grn Southeast #B,6/12/18 21:53
17,Mariana Morales,female,hispanic,medium,2783 Coventry Grn Southeast #C,6/12/18 21:54
18,Jimena Ramirez,female,hispanic,low,2344 Jennas Way Southeast,6/12/18 21:55
