person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,9131 Clearview Drive Northwest,6/11/18 17:41
2,Lamar Williams,male,black,medium,1927 Taffeta Trail,6/11/18 17:42
3,DaQuan Robinson,male,black,low,255 South Greenfield Circle,6/11/18 17:43
4,Nia Harris,female,black,high,90 Mountain Way,
5,Ebony James,female,black,medium,118 York Road Southwest,6/11/18 17:45
6,Shanice Thomas,female,black,low,3292 Basking Shade Lane,6/11/18 17:46
7,Caleb Peterson,male,white,high,3592 Barrington Place,6/11/18 17:47
8,Charlie Myers,male,white,medium,2795 Wildflower Lane,6/11/18 17:48
9,Ronnie Miller,male,white,low,1101 Fairington Village Drive,6/11/18 17:49
10,Aubrey Murphy,female,white,high,231 Montgomery Street,6/11/18 17:50
11,Erica Cox,female,white,medium,5830 Shadewater Way,
12,Leslie Wood,female,white,low,70 Savoy Park Drive,6/11/18 17:52
13,Jorge Rodriguez,male,hispanic,high,4422 Marci Street,6/11/18 17:53
14,Pedro Sanchez,male,hispanic,medium,1621 Rose Garden Lane,6/11/18 17:54
15,Luis Torres,male,hispanic,low,3301 Fairington Club Drive,6/11/18 17:55
16,Isabella Lopez,female,hispanic,high,6761 Timbers East Drive,6/11/18 17:56
17,Mariana Morales,female,hispanic,medium,2071 Blackberry Lane,6/11/18 17:57
18,Jimena Ramirez,female,hispanic,low,2184 River Acres Court,6/11/18 17:58
