person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1384 McPherson Avenue SE,6/9/18 19:15
2,Lamar Williams,male,black,medium,1450 Graham Street Southwest,6/9/18 19:16
3,DaQuan Robinson,male,black,low,683 Willoughby Way Northeast,6/9/18 19:17
4,Nia Harris,female,black,high,919 Gilbert Street Southeast,6/9/18 19:18
5,Ebony James,female,black,medium,4463 Briarcliff Road Northeast,6/9/18 19:19
6,Shanice Thomas,female,black,low,4717 Pine Acres Court,6/9/18 19:20
7,Caleb Peterson,male,white,high,1214 Bolton Road Northwest,6/9/18 19:21
8,Charlie Myers,male,white,medium,2507 Parkdale Place Northeast,6/9/18 19:22
9,Ronnie Miller,male,white,low,23 Alden Avenue NW,6/9/18 19:23
10,Aubrey Murphy,female,white,high,594 Parkway Drive Northeast #4,6/9/18 19:24
11,Erica Cox,female,white,medium,2505 Lakewood Avenue SW #SW,
12,Leslie Wood,female,white,low,919 Wendover Drive Northeast,6/9/18 19:26
13,Jorge Rodriguez,male,hispanic,high,491 Dargan Place Southwest,6/9/18 19:27
14,Pedro Sanchez,male,hispanic,medium,4838 Lake Forrest Drive,6/9/18 19:28
15,Luis Torres,male,hispanic,low,4540 Kent Road,6/9/18 19:29
16,Isabella Lopez,female,hispanic,high,1016 Kentucky Avenue NE,6/9/18 19:30
17,Mariana Morales,female,hispanic,medium,4615 Sahara Drive Southwest,6/9/18 19:31
18,Jimena Ramirez,female,hispanic,low,2627 Woodacres Road Northeast,
