person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1080 Arlington Place,7/1/18 14:35
2,Lamar Williams,male,black,medium,3912 Shenfield Drive,7/1/18 14:36
3,DaQuan Robinson,male,black,low,156 Blake Lane,7/1/18 14:40
4,Nia Harris,female,black,high,4118 Clairmont Road,7/1/18 14:41
5,Ebony James,female,black,medium,14475 Highway 18 Chalet #98,7/1/18 14:43
6,Shanice Thomas,female,black,low,679 Harris Street,7/1/18 14:44
7,Caleb Peterson,male,white,high,5095 Bird Road,7/1/18 14:45
8,Charlie Myers,male,white,medium,3213 Sag Harbor Court,7/1/18 14:46
9,Ronnie Miller,male,white,low,5202 Santa Fe Parkway #5202,7/1/18 14:47
10,Aubrey Murphy,female,white,high,1130 Lynmoor Drive Northeast,7/1/18 14:48
11,Erica Cox,female,white,medium,3208 Milstead Walk Way,7/1/18 14:49
12,Leslie Wood,female,white,low,8258 Eastshore Drive,7/1/18 14:50
13,Jorge Rodriguez,male,hispanic,high,487 East Main Street,7/1/18 14:51
14,Pedro Sanchez,male,hispanic,medium,6005 Walker Road,7/1/18 14:52
15,Luis Torres,male,hispanic,low,2185 Fairway Circle Northeast,7/1/18 14:53
16,Isabella Lopez,female,hispanic,high,2668 Wynter Snow Run,7/1/18 14:54
17,Mariana Morales,female,hispanic,medium,1861 Cedar Walk Lane,7/1/18 14:55
18,Jimena Ramirez,female,hispanic,low,994 Poplar Street,7/1/18 14:56
