person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,9540 Sleepy Hollow Lane,6/27/18 19:56
2,Lamar Williams,male,black,medium,135 Springwater Chase,6/27/18 19:57
3,DaQuan Robinson,male,black,low,100 West Bridge Court,
4,Nia Harris,female,black,high,190 Malibu Drive,6/27/18 19:59
5,Ebony James,female,black,medium,728 South Fairfield Drive,6/27/18 20:00
6,Shanice Thomas,female,black,low,133 Prescott Court,6/27/18 20:01
7,Caleb Peterson,male,white,high,130 Concord Terrace,
8,Charlie Myers,male,white,medium,125 Birch Creek Circle,6/27/18 20:03
9,Ronnie Miller,male,white,low,350 Greenview Boulevard,6/27/18 20:06
10,Aubrey Murphy,female,white,high,116 Ringer Xrds,6/27/18 20:07
11,Erica Cox,female,white,medium,185 Stillwood Drive,6/27/18 20:08
12,Leslie Wood,female,white,low,420 Freestone Drive,6/27/18 20:09
13,Jorge Rodriguez,male,hispanic,high,235 Medford Drive,6/27/18 20:10
14,Pedro Sanchez,male,hispanic,medium,3411 Richardson Road,6/27/18 20:11
15,Luis Torres,male,hispanic,low,321 Nunnally Drive,6/27/18 20:12
16,Isabella Lopez,female,hispanic,high,303 Tamarac Trail,
17,Mariana Morales,female,hispanic,medium,485 Cathedral Drive,6/27/18 20:14
18,Jimena Ramirez,female,hispanic,low,10 Beverly Park Drive,6/27/18 20:15
