person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,132 Sandalwood Circle,6/13/18 0:48
2,Lamar Williams,male,black,medium,70 Savoy Park Drive,6/13/18 0:49
3,DaQuan Robinson,male,black,low,632 McKoy Street,6/13/18 0:50
4,Nia Harris,female,black,high,2231 Ousley Court,6/13/18 0:51
5,Ebony James,female,black,medium,3542 Avensong Village Circle,6/13/18 0:52
6,Shanice Thomas,female,black,low,2562 Freemans Walk Path,6/13/18 0:53
7,Caleb Peterson,male,white,high,3221 Springdale Road,6/13/18 0:54
8,Charlie Myers,male,white,medium,3560 Dogwood Farm Road,6/13/18 0:55
9,Ronnie Miller,male,white,low,1860 Suwanee Ridge Court,6/13/18 0:56
10,Aubrey Murphy,female,white,high,105 Hidden Pines Drive,6/13/18 0:57
11,Erica Cox,female,white,medium,578 Village Run,6/13/18 0:58
12,Leslie Wood,female,white,low,3128 Columbia Woods Drive,6/13/18 0:59
13,Jorge Rodriguez,male,hispanic,high,30 Kentshire Place,
14,Pedro Sanchez,male,hispanic,medium,3269 Dublin Drive,6/13/18 1:01
15,Luis Torres,male,hispanic,low,4255 Smoke Creek Parkway #D008,6/13/18 1:02
16,Isabella Lopez,female,hispanic,high,120 York Road Southwest,6/13/18 1:03
17,Mariana Morales,female,hispanic,medium,4005 River Garden Circle,6/13/18 1:04
18,Jimena Ramirez,female,hispanic,low,3795 Rosemary Lane Southeast,
