person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,7631 Dallas Highway #B029,6/20/18 16:52
2,Lamar Williams,male,black,medium,6359 Bells Ferry Road #617,6/20/18 16:53
3,DaQuan Robinson,male,black,low,3881 Spring Meadow Drive,6/20/18 16:54
4,Nia Harris,female,black,high,221 Bridgewood Drive Southeast,6/20/18 16:55
5,Ebony James,female,black,medium,5701 Woodland Drive,6/20/18 16:56
6,Shanice Thomas,female,black,low,1097 Trestle Drive,6/20/18 16:57
7,Caleb Peterson,male,white,high,1868 Harbour Oaks Drive,6/20/18 16:58
8,Charlie Myers,male,white,medium,215 Mountain Drive,6/20/18 16:59
9,Ronnie Miller,male,white,low,110 Howard Avenue NW,6/20/18 17:00
10,Aubrey Murphy,female,white,high,3661 Marlborough Drive,6/20/18 17:01
11,Erica Cox,female,white,medium,50 Harbin Drive,6/20/18 17:02
12,Leslie Wood,female,white,low,284 Hurricane Shoals Road Northeast #3,6/20/18 17:03
13,Jorge Rodriguez,male,hispanic,high,2101 Sandy Plains Road,6/20/18 17:04
14,Pedro Sanchez,male,hispanic,medium,5311 Brickleberry Way,6/20/18 17:05
15,Luis Torres,male,hispanic,low,3253 Deshong Drive,6/20/18 17:06
16,Isabella Lopez,female,hispanic,high,4809 Cedar Lake Drive Southeast,6/20/18 17:07
17,Mariana Morales,female,hispanic,medium,2031 Marshall Trail,6/20/18 17:08
18,Jimena Ramirez,female,hispanic,low,1400 Bailey Court Southwest,6/20/18 17:09
