person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,5445 Forest Downs Circle,6/8/18 14:57
2,Lamar Williams,male,black,medium,349 Redland Road Northwest,6/8/18 14:58
3,DaQuan Robinson,male,black,low,5560 Forest Downs Circle,6/8/18 14:59
4,Nia Harris,female,black,high,21 Park Circle Northeast,6/8/18 15:00
5,Ebony James,female,black,medium,765 Formwalt Street Southwest,6/8/18 15:01
6,Shanice Thomas,female,black,low,4540 Kent Road,6/8/18 15:02
7,Caleb Peterson,male,white,high,919 Gilbert Street Southeast,6/8/18 15:03
8,Charlie Myers,male,white,medium,207 Fletcher Street Southwest,6/8/18 15:04
9,Ronnie Miller,male,white,low,772 Boston Common,
10,Aubrey Murphy,female,white,high,2242 Jernigan Drive Southeast,6/8/18 15:06
11,Erica Cox,female,white,medium,661 Moreland Avenue SE,
12,Leslie Wood,female,white,low,2038 Howard Circle Northeast,6/8/18 15:08
13,Jorge Rodriguez,male,hispanic,high,268 Kirkwood Road Northeast,
14,Pedro Sanchez,male,hispanic,medium,2868 Burden Street Northwest,6/8/18 15:10
15,Luis Torres,male,hispanic,low,125 Clifton Street Southeast,6/8/18 15:11
16,Isabella Lopez,female,hispanic,high,3263 Washington Road #3,6/8/18 15:12
17,Mariana Morales,female,hispanic,medium,5709 Rockingwood Drive,6/8/18 15:13
18,Jimena Ramirez,female,hispanic,low,2435 Hallie Ml,6/8/18 15:14
