person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2800 NE West Paces Ferry Road N West #3,6/7/18 16:15
2,Lamar Williams,male,black,medium,1256 Monroe Drive Northeast,6/7/18 16:16
3,DaQuan Robinson,male,black,low,1303 Lucile Avenue SW,6/7/18 16:17
4,Nia Harris,female,black,high,960 Beecher Court Southwest,
5,Ebony James,female,black,medium,1991 Commodore Court,6/7/18 16:19
6,Shanice Thomas,female,black,low,120 Alden Avenue NW,6/7/18 16:20
7,Caleb Peterson,male,white,high,299 Grant Park Place Southeast,6/7/18 16:21
8,Charlie Myers,male,white,medium,1460 Beatie Avenue SW,6/7/18 16:22
9,Ronnie Miller,male,white,low,1260 Fairview Road Northeast,6/7/18 16:23
10,Aubrey Murphy,female,white,high,21 Park Circle Northeast,6/7/18 16:24
11,Erica Cox,female,white,medium,2629 Arlene Way Northeast,6/7/18 16:25
12,Leslie Wood,female,white,low,3528 Regalwoods Drive,6/7/18 16:26
13,Jorge Rodriguez,male,hispanic,high,661 Moreland Avenue SE,6/7/18 16:27
14,Pedro Sanchez,male,hispanic,medium,418 Thaxton Drive Southeast,6/7/18 16:28
15,Luis Torres,male,hispanic,low,3372 Glenview Circle Southwest,6/7/18 16:29
16,Isabella Lopez,female,hispanic,high,2830 Talisman Court Northeast,6/7/18 16:30
17,Mariana Morales,female,hispanic,medium,1256 Monroe Drive,6/7/18 16:31
18,Jimena Ramirez,female,hispanic,low,939 Euclid Avenue NE,6/7/18 16:32
