person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3168 Oak Ridge Lane,6/11/18 22:44
2,Lamar Williams,male,black,medium,3741 Salem Meadows Drive,6/11/18 22:45
3,DaQuan Robinson,male,black,low,4827 Oakwood Court,
4,Nia Harris,female,black,high,4660 Hamptons Drive,6/11/18 22:47
5,Ebony James,female,black,medium,3706 Winterberry Lane,
6,Shanice Thomas,female,black,low,6525 Cold Stream Drive,6/11/18 22:49
7,Caleb Peterson,male,white,high,1639 Crestfield Lane,6/11/18 22:50
8,Charlie Myers,male,white,medium,4255 Smoke Creek Parkway #C033,6/11/18 22:51
9,Ronnie Miller,male,white,low,132 Sandalwood Circle,6/11/18 22:52
10,Aubrey Murphy,female,white,high,35 Cheyenne Drive,6/11/18 22:53
11,Erica Cox,female,white,medium,757 Bedrock Run,6/11/18 22:54
12,Leslie Wood,female,white,low,235 Lazy Hollow Lane,6/11/18 22:55
13,Jorge Rodriguez,male,hispanic,high,3211 Avensong Village Circle #1,6/11/18 22:56
14,Pedro Sanchez,male,hispanic,medium,855 Simon Ive Drive,6/11/18 22:57
15,Luis Torres,male,hispanic,low,1175 Milstead Avenue NE,6/11/18 22:58
16,Isabella Lopez,female,hispanic,high,1222 Mary Dale Drive Southwest,6/11/18 22:59
17,Mariana Morales,female,hispanic,medium,6276 Cathedral Lane,6/11/18 23:00
18,Jimena Ramirez,female,hispanic,low,105 Hidden Pines Drive,6/11/18 23:01
