person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1582 Kings Ridge Drive,6/23/18 1:02
2,Lamar Williams,male,black,medium,860 Singing Hills Drive,6/23/18 1:03
3,DaQuan Robinson,male,black,low,716 Boone Court,6/23/18 1:04
4,Nia Harris,female,black,high,5503 Janice Lane,
5,Ebony James,female,black,medium,4732 White Oak Path,6/23/18 1:08
6,Shanice Thomas,female,black,low,2031 Marshall Trail,6/23/18 1:09
7,Caleb Peterson,male,white,high,5329 Biffle Downs Road,
8,Charlie Myers,male,white,medium,592 Waterway Trail,6/23/18 1:11
9,Ronnie Miller,male,white,low,6359 Bells Ferry Road #266,6/23/18 1:12
10,Aubrey Murphy,female,white,high,6845 Hampshire Drive,
11,Erica Cox,female,white,medium,421 Havilon Way Southeast,6/23/18 1:14
12,Leslie Wood,female,white,low,117 Wendy Way,6/23/18 1:15
13,Jorge Rodriguez,male,hispanic,high,4464 High Gate Court Northwest,6/23/18 1:19
14,Pedro Sanchez,male,hispanic,medium,6179 Brookside Lane,6/23/18 1:20
15,Luis Torres,male,hispanic,low,783 Fox Valley Drive,6/23/18 1:22
16,Isabella Lopez,female,hispanic,high,915 Tamarisk Place,6/23/18 1:23
17,Mariana Morales,female,hispanic,medium,561 Ridge Avenue,6/23/18 1:24
18,Jimena Ramirez,female,hispanic,low,3191 Ridgecrest Drive,6/23/18 1:25
