person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,5081 Civitania Road Southeast #R,6/21/18 17:58
2,Lamar Williams,male,black,medium,213 Fieldcrest Drive,6/21/18 17:59
3,DaQuan Robinson,male,black,low,4806 Davenport Trace Northwest,6/21/18 18:00
4,Nia Harris,female,black,high,115 Creekmont Court,6/21/18 18:01
5,Ebony James,female,black,medium,561 Ridge Avenue,6/21/18 18:02
6,Shanice Thomas,female,black,low,1730 Sierra Drive,6/21/18 18:03
7,Caleb Peterson,male,white,high,5503 Janice Lane,6/21/18 18:04
8,Charlie Myers,male,white,medium,460 Holly Lane,6/21/18 18:05
9,Ronnie Miller,male,white,low,746 Valley Creek Drive,6/21/18 18:06
10,Aubrey Murphy,female,white,high,717 Ridge Avenue,6/21/18 18:07
11,Erica Cox,female,white,medium,4141 Hickory Drive,6/21/18 18:08
12,Leslie Wood,female,white,low,3984 Oak Glenn Drive,6/21/18 18:09
13,Jorge Rodriguez,male,hispanic,high,7631 Dallas Highway #C007,6/21/18 18:10
14,Pedro Sanchez,male,hispanic,medium,106 Howard Avenue NW,6/21/18 18:11
15,Luis Torres,male,hispanic,low,133 Danville Trail,6/21/18 18:12
16,Isabella Lopez,female,hispanic,high,6359 Bells Ferry Road #266,6/21/18 18:13
17,Mariana Morales,female,hispanic,medium,7631 Dallas Highway #D037,6/21/18 18:14
18,Jimena Ramirez,female,hispanic,low,3016 Springdale Court,6/21/18 18:15
