person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2284 Echo Trail Northeast,6/7/18 18:30
2,Lamar Williams,male,black,medium,1579 Olympian Circle Southwest,6/7/18 18:31
3,DaQuan Robinson,male,black,low,268 Kirkwood Road Northeast,
4,Nia Harris,female,black,high,764 Greenwood Avenue NE,6/7/18 18:33
5,Ebony James,female,black,medium,964 Allene Avenue SW,6/7/18 18:34
6,Shanice Thomas,female,black,low,5709 Rockingwood Drive,6/7/18 18:35
7,Caleb Peterson,male,white,high,707 Vicksburg Place,6/7/18 18:36
8,Charlie Myers,male,white,medium,2627 Woodacres Road Northeast,6/7/18 18:37
9,Ronnie Miller,male,white,low,37 Lakeland Drive Northwest,6/7/18 18:38
10,Aubrey Murphy,female,white,high,765 Formwalt Street Southwest,6/7/18 18:39
11,Erica Cox,female,white,medium,1279 Druid Place Northeast,6/7/18 18:40
12,Leslie Wood,female,white,low,27 Northwood Avenue NE,6/7/18 18:41
13,Jorge Rodriguez,male,hispanic,high,786 Francis Place Northwest,6/7/18 18:42
14,Pedro Sanchez,male,hispanic,medium,48 Weyman Avenue SW,6/7/18 18:43
15,Luis Torres,male,hispanic,low,345 Winding River Drive #C,6/7/18 18:44
16,Isabella Lopez,female,hispanic,high,5202 Santa Fe Parkway,6/7/18 18:45
17,Mariana Morales,female,hispanic,medium,1772 Bouldercrest Road Southeast,6/7/18 18:46
18,Jimena Ramirez,female,hispanic,low,19 Karland Drive Northwest,6/7/18 18:47
