person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1016 Kentucky Avenue NE,6/7/18 19:36
2,Lamar Williams,male,black,medium,27 Northwood Avenue NE,6/7/18 19:37
3,DaQuan Robinson,male,black,low,2035 Settle Circle Southeast,6/7/18 19:38
4,Nia Harris,female,black,high,4463 Briarcliff Road,6/7/18 19:39
5,Ebony James,female,black,medium,4615 Sahara Drive Southwest,6/7/18 19:40
6,Shanice Thomas,female,black,low,2915 Ridgemore Road Northwest,6/7/18 19:41
7,Caleb Peterson,male,white,high,1834 McLendon Avenue NE,6/7/18 19:42
8,Charlie Myers,male,white,medium,639 Blake Avenue SE,6/7/18 19:43
9,Ronnie Miller,male,white,low,1817 Terry Mill Road Southeast,6/7/18 19:44
10,Aubrey Murphy,female,white,high,3275 River Lane Southeast,6/7/18 19:45
11,Erica Cox,female,white,medium,2830 Talisman Court Northeast,6/7/18 19:46
12,Leslie Wood,female,white,low,942 Stokeswood Avenue SE,6/7/18 19:47
13,Jorge Rodriguez,male,hispanic,high,960 Beecher Court Southwest,
14,Pedro Sanchez,male,hispanic,medium,764 Greenwood Avenue NE,6/7/18 19:49
15,Luis Torres,male,hispanic,low,800 Moores Mill Road Northwest,6/7/18 19:50
16,Isabella Lopez,female,hispanic,high,1034 Forest Valley Drive Southeast,6/7/18 19:51
17,Mariana Morales,female,hispanic,medium,23 Alden Avenue NW,6/7/18 19:52
18,Jimena Ramirez,female,hispanic,low,21 Park Circle,6/7/18 19:53
