person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,15 Turkey Trail #66,6/30/18 1:38
2,Lamar Williams,male,black,medium,239 Northbridge Drive,6/30/18 1:39
3,DaQuan Robinson,male,black,low,265 Arbor Way,6/30/18 1:40
4,Nia Harris,female,black,high,110 Providence Way,6/30/18 1:41
5,Ebony James,female,black,medium,225 South Barbara Lane,6/30/18 1:42
6,Shanice Thomas,female,black,low,61 Hood Park Court,6/30/18 1:43
7,Caleb Peterson,male,white,high,6293 Silver Creek Lane,6/30/18 1:44
8,Charlie Myers,male,white,medium,175 Hibiscus Trail,
9,Ronnie Miller,male,white,low,3964 Cindy Drive,
10,Aubrey Murphy,female,white,high,628 West Mnr,6/30/18 1:47
11,Erica Cox,female,white,medium,120 Morning Creek Court,6/30/18 1:48
12,Leslie Wood,female,white,low,42 Westin Drive,6/30/18 1:49
13,Jorge Rodriguez,male,hispanic,high,750-6 Flags Road #238,6/30/18 1:50
14,Pedro Sanchez,male,hispanic,medium,103 Nettlecure Court,6/30/18 1:51
15,Luis Torres,male,hispanic,low,4035 North Quail Drive,6/30/18 1:52
16,Isabella Lopez,female,hispanic,high,5744 Mountain Park Way,6/30/18 1:53
17,Mariana Morales,female,hispanic,medium,724 Highway 293 #60,6/30/18 1:54
18,Jimena Ramirez,female,hispanic,low,2981 Albright Cmns Northwest,6/30/18 1:55
