person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3872 Meadow Glen Way #4,
2,Lamar Williams,male,black,medium,43 Roxbury Lane,6/28/18 13:54
3,DaQuan Robinson,male,black,low,128 Magazine Street,6/28/18 13:55
4,Nia Harris,female,black,high,581 Teague Drive Northwest,6/28/18 13:56
5,Ebony James,female,black,medium,176 Stroud Road,
6,Shanice Thomas,female,black,low,480 Willow Lane,6/28/18 13:58
7,Caleb Peterson,male,white,high,394 Peachtree Drive Southeast,6/28/18 13:59
8,Charlie Myers,male,white,medium,74 Woodlake Lane,6/28/18 14:00
9,Ronnie Miller,male,white,low,187 Lantana Drive,6/28/18 14:01
10,Aubrey Murphy,female,white,high,105 Tulane Drive,6/28/18 14:02
11,Erica Cox,female,white,medium,404 Streamview Lane,6/28/18 14:03
12,Leslie Wood,female,white,low,108 Country Place,6/28/18 14:04
13,Jorge Rodriguez,male,hispanic,high,103 Willhaven Drive,6/28/18 14:05
14,Pedro Sanchez,male,hispanic,medium,133 Prescott Court,6/28/18 14:07
15,Luis Torres,male,hispanic,low,255 Malibu Drive,6/28/18 14:08
16,Isabella Lopez,female,hispanic,high,1393 North Hampton Drive,6/28/18 14:09
17,Mariana Morales,female,hispanic,medium,140 Club Drive,6/28/18 14:10
18,Jimena Ramirez,female,hispanic,low,453 Bald Eagle Way,6/28/18 14:11
