person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,115 Bramble Bush Trail,6/12/18 21:56
2,Lamar Williams,male,black,medium,13487 Aventide Lane,6/12/18 21:57
3,DaQuan Robinson,male,black,low,1470 Margate Court,6/12/18 21:58
4,Nia Harris,female,black,high,3448 Elgin Drive,6/12/18 21:59
5,Ebony James,female,black,medium,2439 Northbrook Road,6/13/18 0:32
6,Shanice Thomas,female,black,low,672 Bankshire Drive,6/13/18 0:33
7,Caleb Peterson,male,white,high,2543 Mistletoe Lane,
8,Charlie Myers,male,white,medium,1621 Rose Garden Lane,6/13/18 0:35
9,Ronnie Miller,male,white,low,2943 Lowrance Drive,6/13/18 0:38
10,Aubrey Murphy,female,white,high,1792 Austin Drive,6/13/18 0:39
11,Erica Cox,female,white,medium,375 Grayson Way,6/13/18 0:40
12,Leslie Wood,female,white,low,2926 Winding Grove Drive,6/13/18 0:41
13,Jorge Rodriguez,male,hispanic,high,3434 Warwick Way,6/13/18 0:42
14,Pedro Sanchez,male,hispanic,medium,5033 Eagles Nest Court,6/13/18 0:43
15,Luis Torres,male,hispanic,low,811 South McDonough Street,6/13/18 0:44
16,Isabella Lopez,female,hispanic,high,2600 Golfview Terrace #A,6/13/18 0:45
17,Mariana Morales,female,hispanic,medium,1082 Wildwood Wake Bend,6/13/18 0:46
18,Jimena Ramirez,female,hispanic,low,454 Michael Drive,6/13/18 0:47
