person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1523 Planters Ridge Lane,
2,Lamar Williams,male,black,medium,2711 Ashleigh Lane,6/13/18 17:03
3,DaQuan Robinson,male,black,low,3182 Nectarine Circle,6/13/18 17:04
4,Nia Harris,female,black,high,150 Saddle Bridge Drive,
5,Ebony James,female,black,medium,16102 Waldrop Cove,6/13/18 17:06
6,Shanice Thomas,female,black,low,1780 Silver Leaf Court Southwest,6/13/18 17:07
7,Caleb Peterson,male,white,high,115 Cambridge Avenue,6/13/18 17:08
8,Charlie Myers,male,white,medium,2600 Golfview Terrace #A,6/13/18 17:09
9,Ronnie Miller,male,white,low,5577 Whittondale Road,6/13/18 17:12
10,Aubrey Murphy,female,white,high,1951 Luke Edwards Road,6/13/18 17:13
11,Erica Cox,female,white,medium,4005 River Garden Circle,6/13/18 17:14
12,Leslie Wood,female,white,low,458 Desiree Drive,6/13/18 17:15
13,Jorge Rodriguez,male,hispanic,high,2777 White Oak Drive,6/13/18 17:16
14,Pedro Sanchez,male,hispanic,medium,689 Dogwood Drive Northwest,6/13/18 17:17
15,Luis Torres,male,hispanic,low,227 Cambridge Drive,6/13/18 17:18
16,Isabella Lopez,female,hispanic,high,3470 Orchard Circle,6/13/18 17:19
17,Mariana Morales,female,hispanic,medium,3777 Church Street,6/13/18 17:20
18,Jimena Ramirez,female,hispanic,low,3738 Humber Court,6/13/18 17:21
