person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,166 White Antelope Street,6/28/18 2:43
2,Lamar Williams,male,black,medium,182 Peachtree Drive,
3,DaQuan Robinson,male,black,low,22 Chelsea Lane,6/28/18 2:45
4,Nia Harris,female,black,high,1133 Larkspur Drive,6/28/18 2:46
5,Ebony James,female,black,medium,571 Sandy Creek Road,6/28/18 2:47
6,Shanice Thomas,female,black,low,166 Swafford Drive,6/28/18 2:48
7,Caleb Peterson,male,white,high,1016 Adie Cove #151,6/28/18 2:49
8,Charlie Myers,male,white,medium,3867 Pedenville Road,6/28/18 2:50
9,Ronnie Miller,male,white,low,555 Meadows Court,6/28/18 2:51
10,Aubrey Murphy,female,white,high,100 Bridge Court,
11,Erica Cox,female,white,medium,237 Red Oak Court,6/28/18 2:53
12,Leslie Wood,female,white,low,6 Evan Court,6/28/18 2:54
13,Jorge Rodriguez,male,hispanic,high,6614 Ivy Log Drive,6/28/18 2:55
14,Pedro Sanchez,male,hispanic,medium,3 Mill Gate Drive,
15,Luis Torres,male,hispanic,low,223 Chateau Drive,6/28/18 2:57
16,Isabella Lopez,female,hispanic,high,322 Ashton Place,6/28/18 2:58
17,Mariana Morales,female,hispanic,medium,135 Greenview Circle,6/28/18 2:59
18,Jimena Ramirez,female,hispanic,low,377 Highland Falls Drive,6/28/18 3:00
