person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,874 Center Hill Avenue NW,6/8/18 8:00
2,Lamar Williams,male,black,medium,37 Lakeland Drive Northwest,6/8/18 8:01
3,DaQuan Robinson,male,black,low,786 Clifton Heights Lane Northeast,6/8/18 8:02
4,Nia Harris,female,black,high,2595 Ashford Road Northeast,6/8/18 8:03
5,Ebony James,female,black,medium,3039 Skyland Drive Northeast,6/8/18 8:04
6,Shanice Thomas,female,black,low,1413 Southland Vista Court Northeast,6/8/18 8:05
7,Caleb Peterson,male,white,high,418 Thaxton Drive Southeast,6/8/18 8:06
8,Charlie Myers,male,white,medium,3372 Glenview Circle Southwest,6/8/18 8:07
9,Ronnie Miller,male,white,low,350 Kimberly Forest Court,6/8/18 8:08
10,Aubrey Murphy,female,white,high,321 Hascall Road Northwest,6/8/18 8:09
11,Erica Cox,female,white,medium,841 White Street Southwest,6/8/18 8:10
12,Leslie Wood,female,white,low,5510 Sturbridge Way,6/8/18 8:11
13,Jorge Rodriguez,male,hispanic,high,242 Camden Road Northeast,6/8/18 8:12
14,Pedro Sanchez,male,hispanic,medium,3864 Lake Forrest Drive Northwest,6/8/18 8:13
15,Luis Torres,male,hispanic,low,1796 Arkose Drive Southeast,6/8/18 8:14
16,Isabella Lopez,female,hispanic,high,6010 Mallory Road,6/8/18 8:15
17,Mariana Morales,female,hispanic,medium,4890 Tilly Mill Road,6/8/18 8:16
18,Jimena Ramirez,female,hispanic,low,964 Allene Avenue SW,6/8/18 8:17
