person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1060 Brookshire Court,6/30/18 16:16
2,Lamar Williams,male,black,medium,237 Chardonnay Trace,6/30/18 16:17
3,DaQuan Robinson,male,black,low,6950 Crooked O Trail,6/30/18 16:18
4,Nia Harris,female,black,high,2654 Frontier Trail #2654,6/30/18 16:19
5,Ebony James,female,black,medium,5647 Blanchard Place,6/30/18 16:20
6,Shanice Thomas,female,black,low,1475 Greenwillow Drive,6/30/18 16:21
7,Caleb Peterson,male,white,high,679 Harris Street,6/30/18 16:24
8,Charlie Myers,male,white,medium,1084 Shieldcrest Way,6/30/18 16:25
9,Ronnie Miller,male,white,low,14475 Highway 18 Chalet #89,6/30/18 16:26
10,Aubrey Murphy,female,white,high,5740 Bostwick Highway #2,6/30/18 16:27
11,Erica Cox,female,white,medium,3929 Day Trail North,6/30/18 16:28
12,Leslie Wood,female,white,low,4539 Seminole Drive,6/30/18 16:29
13,Jorge Rodriguez,male,hispanic,high,3410 Homeward Trail,6/30/18 16:30
14,Pedro Sanchez,male,hispanic,medium,4804 Diggers Way,
15,Luis Torres,male,hispanic,low,3213 Sag Harbor Court,6/30/18 16:32
16,Isabella Lopez,female,hispanic,high,2672 Windrock Court,6/30/18 16:33
17,Mariana Morales,female,hispanic,medium,1504 Marakanda Trail #3,6/30/18 16:34
18,Jimena Ramirez,female,hispanic,low,403 Reed Way,6/30/18 16:35
