person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2627 Woodacres Road Northeast,6/8/18 15:15
2,Lamar Williams,male,black,medium,1352 Emory Road Northeast #FRONT BUNGALOW,6/8/18 15:16
3,DaQuan Robinson,male,black,low,1287 Oak Grove Avenue SE,6/8/18 15:17
4,Nia Harris,female,black,high,1356 Akridge,6/8/18 15:18
5,Ebony James,female,black,medium,3887 Lake Manor Way,6/8/18 15:19
6,Shanice Thomas,female,black,low,2423 Melinda Drive Northeast,6/8/18 15:20
7,Caleb Peterson,male,white,high,3753 Admiral Drive,6/8/18 15:21
8,Charlie Myers,male,white,medium,998 Center Street Northwest #D,6/8/18 15:22
9,Ronnie Miller,male,white,low,1331 Arkwright Place Southeast,6/8/18 15:23
10,Aubrey Murphy,female,white,high,375 Winding River Drive #F,6/8/18 15:24
11,Erica Cox,female,white,medium,2520 Jonesboro Road Southeast #A75,6/8/18 15:25
12,Leslie Wood,female,white,low,600 Waynes Court Southeast,6/8/18 15:26
13,Jorge Rodriguez,male,hispanic,high,1724 Alvarado Terrace Southwest,6/8/18 15:27
14,Pedro Sanchez,male,hispanic,medium,610 Hillpine Drive Northeast,6/8/18 15:28
15,Luis Torres,male,hispanic,low,1947 Boulderview,6/8/18 15:29
16,Isabella Lopez,female,hispanic,high,1532 Pineview Terrace Southwest,6/8/18 15:30
17,Mariana Morales,female,hispanic,medium,983 Burns Drive Southwest,6/8/18 15:31
18,Jimena Ramirez,female,hispanic,low,447 Thackery Place Southwest,6/8/18 15:32
