person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,915 Tamarisk Place,6/21/18 19:22
2,Lamar Williams,male,black,medium,6780 Mableton Parkway Southeast #51,6/21/18 19:23
3,DaQuan Robinson,male,black,low,5447 Brandon Court,
4,Nia Harris,female,black,high,4644 Sammy Drive,6/21/18 20:01
5,Ebony James,female,black,medium,510 Sheringham Court,6/21/18 20:02
6,Shanice Thomas,female,black,low,1045 Ivy Brooke Drive,
7,Caleb Peterson,male,white,high,130 Montrose Terrace,6/21/18 20:04
8,Charlie Myers,male,white,medium,99 Homer Cochran Road,6/21/18 20:05
9,Ronnie Miller,male,white,low,3800 Creekmore Street,6/21/18 20:06
10,Aubrey Murphy,female,white,high,6359 Bells Ferry Road #658,6/21/18 20:07
11,Erica Cox,female,white,medium,860 Singing Hills Drive,6/21/18 20:08
12,Leslie Wood,female,white,low,2606 Hedgerow Drive Northeast,6/21/18 20:09
13,Jorge Rodriguez,male,hispanic,high,3208 Calcutta Court,6/21/18 20:10
14,Pedro Sanchez,male,hispanic,medium,6845 Hampshire Drive,6/21/18 20:11
15,Luis Torres,male,hispanic,low,2764 Eldorado Place,6/21/18 20:12
16,Isabella Lopez,female,hispanic,high,912 Belle Glade Drive,
17,Mariana Morales,female,hispanic,medium,1715 Wingard Drive,6/21/18 20:14
18,Jimena Ramirez,female,hispanic,low,4120 Woodcrest Lane,6/21/18 20:15
