person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,10500 Colony Glen Drive,6/13/18 16:26
2,Lamar Williams,male,black,medium,726 Bellemeade Way Southwest,
3,DaQuan Robinson,male,black,low,4022 Johns Street Northwest,6/13/18 16:28
4,Nia Harris,female,black,high,3140 Serenade Court,6/13/18 16:29
5,Ebony James,female,black,medium,2543 Mistletoe Lane,
6,Shanice Thomas,female,black,low,3691 Salem Hills Court,6/13/18 16:31
7,Caleb Peterson,male,white,high,3720 Bardfield Court,6/13/18 16:32
8,Charlie Myers,male,white,medium,3575 Oakvale Road #1106,6/13/18 16:33
9,Ronnie Miller,male,white,low,2784 Coventry Grn Southeast #B,6/13/18 16:34
10,Aubrey Murphy,female,white,high,247 Eastgate Circle,6/13/18 16:35
11,Erica Cox,female,white,medium,250 Bermuda Run Drive,
12,Leslie Wood,female,white,low,3269 Dublin Drive,6/13/18 16:37
13,Jorge Rodriguez,male,hispanic,high,35 Cheyenne Drive,
14,Pedro Sanchez,male,hispanic,medium,5877 Bobbin Lane,6/13/18 16:39
15,Luis Torres,male,hispanic,low,6661 Rebecca Lou Lane,6/13/18 16:40
16,Isabella Lopez,female,hispanic,high,2068 Singer Way,6/13/18 16:41
17,Mariana Morales,female,hispanic,medium,5760 Millstone Drive,6/13/18 16:42
18,Jimena Ramirez,female,hispanic,low,1439 Ashbrook Drive,6/13/18 16:43
