person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,5790 Dorian Court,6/13/18 14:03
2,Lamar Williams,male,black,medium,855 Simon Ive Drive,6/13/18 14:04
3,DaQuan Robinson,male,black,low,2600 Falcon Ridge Drive,6/13/18 14:05
4,Nia Harris,female,black,high,10725 Morton Chase Way,6/13/18 14:06
5,Ebony James,female,black,medium,2050 Sylvania Drive,6/13/18 14:07
6,Shanice Thomas,female,black,low,160 Wills Lane,6/13/18 14:08
7,Caleb Peterson,male,white,high,1144 Oak Arbour Avenue,6/13/18 14:09
8,Charlie Myers,male,white,medium,1785 McKendree Lake Drive,6/13/18 14:10
9,Ronnie Miller,male,white,low,5218 Glenn Court Southwest,
10,Aubrey Murphy,female,white,high,2565 Freemans Walk Drive,
11,Erica Cox,female,white,medium,1927 Taffeta Trail,6/13/18 14:13
12,Leslie Wood,female,white,low,1773 Kimberly Drive Southwest,6/13/18 14:14
13,Jorge Rodriguez,male,hispanic,high,2594 Laurel View Drive,6/13/18 14:15
14,Pedro Sanchez,male,hispanic,medium,2195 Laurel Pointe Lane,6/13/18 14:16
15,Luis Torres,male,hispanic,low,2956 Monterey Drive,6/13/18 14:17
16,Isabella Lopez,female,hispanic,high,68 Herbert Hayes Drive,6/13/18 14:18
17,Mariana Morales,female,hispanic,medium,4525 Bridle Point Parkway,6/13/18 14:19
18,Jimena Ramirez,female,hispanic,low,230 Lassiter Drive,
