person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1951 Luke Edwards Road,6/11/18 19:54
2,Lamar Williams,male,black,medium,4820 Teal Trail,6/11/18 19:55
3,DaQuan Robinson,male,black,low,1274 Luther Way,6/11/18 19:56
4,Nia Harris,female,black,high,2524 Holly Berry Trail,6/11/18 19:57
5,Ebony James,female,black,medium,130 Hunters Keep,6/11/18 19:58
6,Shanice Thomas,female,black,low,1144 Oak Arbour Avenue,6/11/18 19:59
7,Caleb Peterson,male,white,high,3458 Winston Mason Drive,6/11/18 20:00
8,Charlie Myers,male,white,medium,5665 Bridge Pointe Drive,6/11/18 20:01
9,Ronnie Miller,male,white,low,2439 Northbrook Road,6/11/18 20:02
10,Aubrey Murphy,female,white,high,3777 Church Street,6/11/18 20:03
11,Erica Cox,female,white,medium,632 McKoy Street,6/11/18 20:04
12,Leslie Wood,female,white,low,4288 Bradley Drive,6/11/18 20:05
13,Jorge Rodriguez,male,hispanic,high,10500 Colony Glen Drive,6/11/18 20:06
14,Pedro Sanchez,male,hispanic,medium,10765 Indian Village Drive,6/11/18 20:07
15,Luis Torres,male,hispanic,low,6155 Marbut Farms Chase,6/11/18 20:08
16,Isabella Lopez,female,hispanic,high,212 Suwanee Avenue,6/11/18 20:09
17,Mariana Morales,female,hispanic,medium,3279 Tulip Drive,6/11/18 20:44
18,Jimena Ramirez,female,hispanic,low,3560 Dogwood Farm Road,6/11/18 20:45
