person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,6059 Arden Court,6/28/18 22:04
2,Lamar Williams,male,black,medium,1394 Winndale Road,
3,DaQuan Robinson,male,black,low,8975 Ochil Lane,6/28/18 22:06
4,Nia Harris,female,black,high,51 Giles Drive,6/28/18 22:07
5,Ebony James,female,black,medium,6866 Fielder Court,6/28/18 22:10
6,Shanice Thomas,female,black,low,2939 Dungeness Drive,6/28/18 22:11
7,Caleb Peterson,male,white,high,2334 Iron Horse Drive,6/28/18 22:12
8,Charlie Myers,male,white,medium,106 Halifax Drive,6/28/18 22:13
9,Ronnie Miller,male,white,low,75 Elderberry Point,
10,Aubrey Murphy,female,white,high,228 Mill Trace,6/28/18 22:15
11,Erica Cox,female,white,medium,225 South Barbara Lane,6/28/18 22:16
12,Leslie Wood,female,white,low,100 East Holw,6/28/18 22:17
13,Jorge Rodriguez,male,hispanic,high,200 Vienna Cove,6/28/18 22:18
14,Pedro Sanchez,male,hispanic,medium,166 Ginger Cake Road,6/28/18 22:19
15,Luis Torres,male,hispanic,low,7 Saddlebrook Chase,6/28/18 22:20
16,Isabella Lopez,female,hispanic,high,5 Orlystes Drive Southwest #4,6/28/18 22:21
17,Mariana Morales,female,hispanic,medium,5 Hampton Oaks Drive,6/28/18 22:22
18,Jimena Ramirez,female,hispanic,low,75 Beaver Run Road,6/28/18 22:23
