person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2751 Flagstone Drive Southeast,6/8/18 8:18
2,Lamar Williams,male,black,medium,332 Meadowbrook Drive,6/8/18 8:19
3,DaQuan Robinson,male,black,low,109 Vanira Avenue SE,6/8/18 8:20
4,Nia Harris,female,black,high,1628 Eastland Road Southeast,6/8/18 8:21
5,Ebony James,female,black,medium,266 Hampton Terrace Northeast,6/8/18 8:22
6,Shanice Thomas,female,black,low,841 Artwood Road Northeast,6/8/18 8:23
7,Caleb Peterson,male,white,high,4068 Danforth Road Southwest #MAIN,6/8/18 8:24
8,Charlie Myers,male,white,medium,48 Weyman Avenue SW,6/8/18 8:25
9,Ronnie Miller,male,white,low,430 Lynnhaven Drive Southwest,6/8/18 8:26
10,Aubrey Murphy,female,white,high,4717 Pine Acres Court,6/8/18 8:27
11,Erica Cox,female,white,medium,19 Karland Drive Northwest,6/8/18 8:28
12,Leslie Wood,female,white,low,1256 Monroe Drive,6/8/18 8:29
13,Jorge Rodriguez,male,hispanic,high,2507 Parkdale Place Northeast,6/8/18 12:39
14,Pedro Sanchez,male,hispanic,medium,338 Lakemoore Drive Northeast,6/8/18 12:40
15,Luis Torres,male,hispanic,low,2800 NE West Paces Ferry Road N West #3,6/8/18 12:41
16,Isabella Lopez,female,hispanic,high,2284 Echo Trail Northeast,6/8/18 12:42
17,Mariana Morales,female,hispanic,medium,1121 Alta Avenue NE,6/8/18 12:43
18,Jimena Ramirez,female,hispanic,low,1260 Fairview Road Northeast #1,
