person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,665 Rosewood Circle,6/30/18 2:16
2,Lamar Williams,male,black,medium,3725 Winding Trail Court,6/30/18 2:17
3,DaQuan Robinson,male,black,low,1016 Adie Cove #151,6/30/18 2:18
4,Nia Harris,female,black,high,228 Mill Trace,6/30/18 2:19
5,Ebony James,female,black,medium,105 Sheldon Way,6/30/18 2:20
6,Shanice Thomas,female,black,low,4006 Cinnamon Fern Lane,6/30/18 2:21
7,Caleb Peterson,male,white,high,9540 Sleepy Hollow Lane,
8,Charlie Myers,male,white,medium,650 North Rope Mill Road,6/30/18 2:23
9,Ronnie Miller,male,white,low,1921 Fisher Drive,6/30/18 2:24
10,Aubrey Murphy,female,white,high,303 Fairview Drive,
11,Erica Cox,female,white,medium,310 Everdale Road,
12,Leslie Wood,female,white,low,89 Country Village Drive,6/30/18 2:27
13,Jorge Rodriguez,male,hispanic,high,51 Giles Drive,6/30/18 2:28
14,Pedro Sanchez,male,hispanic,medium,421 Riverlake Court,
15,Luis Torres,male,hispanic,low,65 Applewood Circle,6/30/18 2:30
16,Isabella Lopez,female,hispanic,high,200 Hillcrest Avenue,6/30/18 2:31
17,Mariana Morales,female,hispanic,medium,3872 Meadow Glen Way #4,6/30/18 2:32
18,Jimena Ramirez,female,hispanic,low,709 Douglass Circle,6/30/18 2:33
