person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,421 Havilon Way Southeast,6/20/18 18:22
2,Lamar Williams,male,black,medium,6359 Bells Ferry Road #479,6/20/18 18:23
3,DaQuan Robinson,male,black,low,1798 Poinsettia Drive,6/20/18 18:24
4,Nia Harris,female,black,high,6780 Mableton Parkway Southeast #5A,
5,Ebony James,female,black,medium,6359 Bells Ferry Road #266,6/20/18 18:26
6,Shanice Thomas,female,black,low,7631 Dallas Highway #D037,6/20/18 18:27
7,Caleb Peterson,male,white,high,731 Valley View Drive,6/20/18 18:28
8,Charlie Myers,male,white,medium,6179 Brookside Lane,6/20/18 18:29
9,Ronnie Miller,male,white,low,3729 Acorn Drive,6/20/18 18:30
10,Aubrey Murphy,female,white,high,6212 Westridge Trace,6/20/18 18:31
11,Erica Cox,female,white,medium,2655 Trotters Walk Trail,6/20/18 18:32
12,Leslie Wood,female,white,low,4464 High Gate Court Northwest,6/20/18 18:33
13,Jorge Rodriguez,male,hispanic,high,3800 Creekmore Street,6/20/18 18:34
14,Pedro Sanchez,male,hispanic,medium,201 Beckett Drive,6/20/18 18:35
15,Luis Torres,male,hispanic,low,3018 Estuary Ridge,6/20/18 18:36
16,Isabella Lopez,female,hispanic,high,717 Ridge Avenue,6/20/18 18:37
17,Mariana Morales,female,hispanic,medium,3960 Tall Pine Drive,6/20/18 18:38
18,Jimena Ramirez,female,hispanic,low,301 Landon Drive Southeast,6/20/18 18:39
