person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3409 Hyland Drive,6/11/18 14:49
2,Lamar Williams,male,black,medium,3359 Mansfield Lane,6/11/18 14:50
3,DaQuan Robinson,male,black,low,2739 Council Street,6/11/18 14:51
4,Nia Harris,female,black,high,2600 Golfview Terrace #A,6/11/18 14:52
5,Ebony James,female,black,medium,2836 Norfair Loop,6/11/18 14:53
6,Shanice Thomas,female,black,low,250 Bermuda Run Drive,6/11/18 14:54
7,Caleb Peterson,male,white,high,5104 Fairington Ridge Circle #5104,6/11/18 14:55
8,Charlie Myers,male,white,medium,227 Cambridge Drive,6/11/18 14:56
9,Ronnie Miller,male,white,low,271 Rockingham Drive,6/11/18 14:57
10,Aubrey Murphy,female,white,high,1381 David Circle,6/11/18 14:58
11,Erica Cox,female,white,medium,1280 Waterwood Drive,6/11/18 14:59
12,Leslie Wood,female,white,low,672 Bankshire Drive,6/11/18 15:00
13,Jorge Rodriguez,male,hispanic,high,1406 Alverado Way,6/11/18 15:01
14,Pedro Sanchez,male,hispanic,medium,1945 Buford Dam Road,6/11/18 15:02
15,Luis Torres,male,hispanic,low,4185 Panola Road,6/11/18 15:03
16,Isabella Lopez,female,hispanic,high,6124 Dana Court,6/11/18 15:04
17,Mariana Morales,female,hispanic,medium,418 Winston Road Southwest,6/11/18 15:05
18,Jimena Ramirez,female,hispanic,low,994 Hazel Court Southwest,6/11/18 15:06
