person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1914 Lake Chase Lane,
2,Lamar Williams,male,black,medium,619 Philadelphia Drive,6/30/18 4:05
3,DaQuan Robinson,male,black,low,10 Beverly Park Drive,6/30/18 4:06
4,Nia Harris,female,black,high,724 Highway 293 #58,6/30/18 4:07
5,Ebony James,female,black,medium,1217 Vaughn Road,6/30/18 4:08
6,Shanice Thomas,female,black,low,232 Piedmont Court,6/30/18 4:09
7,Caleb Peterson,male,white,high,5 Hampton Oaks Drive,6/30/18 4:10
8,Charlie Myers,male,white,medium,440 Jefferson Avenue,6/30/18 4:11
9,Ronnie Miller,male,white,low,10850 Starling Trail,6/30/18 4:12
10,Aubrey Murphy,female,white,high,110 Pemberton Place,6/30/18 4:13
11,Erica Cox,female,white,medium,5 Orlystes Drive Southwest #4,6/30/18 4:14
12,Leslie Wood,female,white,low,377 Highland Falls Drive,6/30/18 4:15
13,Jorge Rodriguez,male,hispanic,high,1394 Winndale Road,
14,Pedro Sanchez,male,hispanic,medium,3136 Mobley Bridge Road #I-G,6/30/18 4:17
15,Luis Torres,male,hispanic,low,785 Peeksville Road,6/30/18 4:18
16,Isabella Lopez,female,hispanic,high,216 Chase Woods Circle,6/30/18 4:19
17,Mariana Morales,female,hispanic,medium,106 Oakwood Circle,6/30/18 4:20
18,Jimena Ramirez,female,hispanic,low,116BOBWHIT East Lane,6/30/18 4:21
