person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1157 Standard Drive Northeast #1157,6/8/18 16:12
2,Lamar Williams,male,black,medium,1322 Berwick Avenue NE,6/8/18 16:13
3,DaQuan Robinson,male,black,low,1972 Newfort Drive Northwest,6/8/18 16:14
4,Nia Harris,female,black,high,707 Vicksburg Place,6/8/18 16:15
5,Ebony James,female,black,medium,290 Sisson Avenue NE,6/8/18 16:16
6,Shanice Thomas,female,black,low,1260 Fairview Road Northeast,6/8/18 16:17
7,Caleb Peterson,male,white,high,3935 Admiral Drive,6/8/18 16:18
8,Charlie Myers,male,white,medium,1069 Ashby Grove Southwest,6/8/18 16:19
9,Ronnie Miller,male,white,low,3345 Mathieson Drive Northeast,6/8/18 16:20
10,Aubrey Murphy,female,white,high,683 Willoughby Way Northeast,6/8/18 16:21
11,Erica Cox,female,white,medium,2064 South Akin Drive NE,6/8/18 16:22
12,Leslie Wood,female,white,low,1450 Graham Street Southwest,6/8/18 16:23
13,Jorge Rodriguez,male,hispanic,high,919 Wendover Drive Northeast,6/8/18 16:24
14,Pedro Sanchez,male,hispanic,medium,2138 Arlington Avenue NE,6/8/18 16:25
15,Luis Torres,male,hispanic,low,1014 Saint Charles Avenue NE,6/8/18 16:26
16,Isabella Lopez,female,hispanic,high,900 Peachtree Street Northeast #3,6/8/18 16:27
17,Mariana Morales,female,hispanic,medium,1579 Olympian Circle Southwest,6/8/18 16:28
18,Jimena Ramirez,female,hispanic,low,1214 Bolton Road Northwest,6/8/18 16:29
