person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2777 White Oak Drive,6/12/18 21:20
2,Lamar Williams,male,black,medium,505 Summerhill Place,6/12/18 21:21
3,DaQuan Robinson,male,black,low,2594 Laurel View Drive,6/12/18 21:22
4,Nia Harris,female,black,high,4525 Bridle Point Parkway,6/12/18 21:23
5,Ebony James,female,black,medium,5877 Bobbin Lane,6/12/18 21:24
6,Shanice Thomas,female,black,low,271 Rockingham Drive,6/12/18 21:25
7,Caleb Peterson,male,white,high,2997 Sentinel Parkway,6/12/18 21:26
8,Charlie Myers,male,white,medium,4255 Smoke Creek Parkway #A103,6/12/18 21:27
9,Ronnie Miller,male,white,low,1267 Hickory Drive Southwest,
10,Aubrey Murphy,female,white,high,10725 Morton Chase Way,6/12/18 21:29
11,Erica Cox,female,white,medium,9103 Fairington Ridge Circle,6/12/18 21:30
12,Leslie Wood,female,white,low,155 Forest Valley Road,6/12/18 21:31
13,Jorge Rodriguez,male,hispanic,high,3720 Bardfield Court,6/12/18 21:32
14,Pedro Sanchez,male,hispanic,medium,260 Myrtle Grove Lane,6/12/18 21:33
15,Luis Torres,male,hispanic,low,4660 Hamptons Drive,6/12/18 21:34
16,Isabella Lopez,female,hispanic,high,5218 Glenn Court Southwest,
17,Mariana Morales,female,hispanic,medium,3292 Basking Shade Lane,6/12/18 21:36
18,Jimena Ramirez,female,hispanic,low,6111 Lynxs Circle Southwest,6/12/18 21:37
