person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1168 Biltmore Drive Northeast,6/8/18 15:52
2,Lamar Williams,male,black,medium,1490 Kenwood Avenue NW,6/8/18 15:53
3,DaQuan Robinson,male,black,low,238 Sampson Street Northeast,6/8/18 15:54
4,Nia Harris,female,black,high,2582 Westchester Drive,6/8/18 15:57
5,Ebony James,female,black,medium,252 Dodd Avenue SW,
6,Shanice Thomas,female,black,low,4838 Lake Forrest Drive,6/8/18 15:59
7,Caleb Peterson,male,white,high,278 Patterson Avenue SE,6/8/18 16:00
8,Charlie Myers,male,white,medium,345 Winding River Drive #C,6/8/18 16:01
9,Ronnie Miller,male,white,low,1384 McPherson Avenue SE,6/8/18 16:02
10,Aubrey Murphy,female,white,high,4676 Pueblo Drive Southwest,6/8/18 16:03
11,Erica Cox,female,white,medium,1850 Cotillion Drive #2410,6/8/18 16:04
12,Leslie Wood,female,white,low,5095 Roswell Road,6/8/18 16:05
13,Jorge Rodriguez,male,hispanic,high,594 Parkway Drive Northeast #4,6/8/18 16:06
14,Pedro Sanchez,male,hispanic,medium,1303 Lucile Avenue SW,
15,Luis Torres,male,hispanic,low,3263 Washington Road #1,6/8/18 16:08
16,Isabella Lopez,female,hispanic,high,3061 Highbury Trail Southwest,6/8/18 16:09
17,Mariana Morales,female,hispanic,medium,1767 Arkose Drive Southeast,6/8/18 16:10
18,Jimena Ramirez,female,hispanic,low,1115 Lynmoor Drive Northeast,6/8/18 16:11
