person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,5 Orlystes Drive Southwest #4,6/27/18 20:16
2,Lamar Williams,male,black,medium,180 Water View Drive,6/27/18 20:17
3,DaQuan Robinson,male,black,low,7955 Lake Ridge Drive,6/27/18 20:18
4,Nia Harris,female,black,high,90 Millstream Drive,6/27/18 20:19
5,Ebony James,female,black,medium,105 Weatherford Way,6/27/18 20:20
6,Shanice Thomas,female,black,low,310 Everdale Road,
7,Caleb Peterson,male,white,high,923 Carlton Pointe Terrace,6/27/18 20:22
8,Charlie Myers,male,white,medium,500 Cody Lane,
9,Ronnie Miller,male,white,low,3872 Meadow Glen Way #4,6/27/18 20:24
10,Aubrey Murphy,female,white,high,7548 Pembrook Court,6/27/18 20:25
11,Erica Cox,female,white,medium,10 Laura Way,6/27/18 20:26
12,Leslie Wood,female,white,low,305 Malibu Drive,6/27/18 20:27
13,Jorge Rodriguez,male,hispanic,high,3355 Franklin Forest Drive,6/27/18 20:28
14,Pedro Sanchez,male,hispanic,medium,8046 Northcrest Drive,6/27/18 20:29
15,Luis Torres,male,hispanic,low,100 East Holw,6/27/18 20:30
16,Isabella Lopez,female,hispanic,high,627 West Mnr,6/27/18 20:31
17,Mariana Morales,female,hispanic,medium,665 Rosewood Circle,6/27/18 20:32
18,Jimena Ramirez,female,hispanic,low,232 Piedmont Court,6/27/18 20:33
