person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,140 Aztec Way Southeast,6/20/18 15:59
2,Lamar Williams,male,black,medium,2176 Serenity Drive Northwest,6/20/18 16:00
3,DaQuan Robinson,male,black,low,4000 River Green Parkway,6/20/18 16:01
4,Nia Harris,female,black,high,5108 North Woodbridge Trail,6/20/18 16:02
5,Ebony James,female,black,medium,3599 Woodbriar Circle #G,6/20/18 16:03
6,Shanice Thomas,female,black,low,6359 Bells Ferry Road #160,6/20/18 16:04
7,Caleb Peterson,male,white,high,382 Plantation Road Southwest,6/20/18 16:05
8,Charlie Myers,male,white,medium,297 Mountain Drive,6/20/18 16:06
9,Ronnie Miller,male,white,low,7604 Stonecliff Court,6/20/18 16:07
10,Aubrey Murphy,female,white,high,6965 Wind Run Way,6/20/18 16:08
11,Erica Cox,female,white,medium,110 Laurel Trace,6/20/18 16:09
12,Leslie Wood,female,white,low,2663 Candler Drive Southwest,6/20/18 16:45
13,Jorge Rodriguez,male,hispanic,high,110 Aspen Court,6/20/18 16:46
14,Pedro Sanchez,male,hispanic,medium,5503 Janice Lane,6/20/18 16:47
15,Luis Torres,male,hispanic,low,4141 Hickory Drive,6/20/18 16:48
16,Isabella Lopez,female,hispanic,high,41 Kelley Lane,6/20/18 16:49
17,Mariana Morales,female,hispanic,medium,230 Brittany Court,6/20/18 16:50
18,Jimena Ramirez,female,hispanic,low,121 Leland Drive Southwest,6/20/18 16:51
