person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3136 Palomino Drive,6/22/18 19:45
2,Lamar Williams,male,black,medium,746 Valley Creek Drive,6/22/18 19:50
3,DaQuan Robinson,male,black,low,6359 Bells Ferry Road #658,6/22/18 20:00
4,Nia Harris,female,black,high,2233 Newbury Road,6/22/18 20:05
5,Ebony James,female,black,medium,2369 Valley Way,6/22/18 20:10
6,Shanice Thomas,female,black,low,230 Brittany Court,6/22/18 20:15
7,Caleb Peterson,male,white,high,2820 Forest Close Drive,6/22/18 20:20
8,Charlie Myers,male,white,medium,1145 Bank Street Southeast,
9,Ronnie Miller,male,white,low,1820 Creat Trail Southeast,
10,Aubrey Murphy,female,white,high,3881 Spring Meadow Drive,6/22/18 20:25
11,Erica Cox,female,white,medium,4805 West Village Way SE #1,6/22/18 20:30
12,Leslie Wood,female,white,low,768 Martin Road,6/22/18 20:35
13,Jorge Rodriguez,male,hispanic,high,510 Sheringham Court,6/22/18 20:45
14,Pedro Sanchez,male,hispanic,medium,3587 Lower Roswell Road,6/22/18 20:50
15,Luis Torres,male,hispanic,low,4865 Muirwood Drive,
16,Isabella Lopez,female,hispanic,high,4635 Hamlet Walk Southeast,6/22/18 20:55
17,Mariana Morales,female,hispanic,medium,7631 Dallas Highway #D040,6/22/18 21:05
18,Jimena Ramirez,female,hispanic,low,141 Cooper Lake Road Southeast,6/22/18 21:10
