person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,841 White Street Southwest,6/9/18 18:10
2,Lamar Williams,male,black,medium,80 River Springs Drive,
3,DaQuan Robinson,male,black,low,2038 Howard Circle Northeast,
4,Nia Harris,female,black,high,1256 Monroe Drive,6/9/18 18:13
5,Ebony James,female,black,medium,155 Westminster Drive Northeast,6/9/18 18:14
6,Shanice Thomas,female,black,low,4068 Danforth Road Southwest #MAIN,6/9/18 18:15
7,Caleb Peterson,male,white,high,242 Camden Road Northeast,6/9/18 18:16
8,Charlie Myers,male,white,medium,268 Kirkwood Road Northeast,
9,Ronnie Miller,male,white,low,2823 Horse Shoe Drive Southeast,6/9/18 18:18
10,Aubrey Murphy,female,white,high,321 Wilson Mill Road Southwest,6/9/18 18:19
11,Erica Cox,female,white,medium,1034 Forest Valley Drive Southeast,6/9/18 18:20
12,Leslie Wood,female,white,low,1991 Commodore Court,6/9/18 18:21
13,Jorge Rodriguez,male,hispanic,high,3046 Briarcliff Road Northeast #8,6/9/18 18:22
14,Pedro Sanchez,male,hispanic,medium,5560 Forest Downs Circle,6/9/18 18:23
15,Luis Torres,male,hispanic,low,1322 Berwick Avenue NE,6/9/18 18:24
16,Isabella Lopez,female,hispanic,high,1413 Southland Vista Court Northeast,6/9/18 18:25
17,Mariana Morales,female,hispanic,medium,1972 Newfort Drive Northwest,6/9/18 18:26
18,Jimena Ramirez,female,hispanic,low,3521 Rockhaven Circle Northeast,6/9/18 18:27
