person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2606 Hedgerow Drive Northeast,6/22/18 23:22
2,Lamar Williams,male,black,medium,441 Don Circle Southwest,6/22/18 23:23
3,DaQuan Robinson,male,black,low,3907 Wood Path Drive,6/22/18 23:24
4,Nia Harris,female,black,high,1810 Woodberry Court,6/22/18 23:25
5,Ebony James,female,black,medium,3960 Tall Pine Drive,6/22/18 23:26
6,Shanice Thomas,female,black,low,4710 Spring Gate Drive,6/22/18 23:29
7,Caleb Peterson,male,white,high,26 Nellie Brook Drive Southwest,
8,Charlie Myers,male,white,medium,31 Landing Lane,6/22/18 23:31
9,Ronnie Miller,male,white,low,5336 Martins Crossing Road,6/22/18 23:32
10,Aubrey Murphy,female,white,high,4030 Meadow Way,
11,Erica Cox,female,white,medium,4000 River Green Parkway,6/22/18 23:34
12,Leslie Wood,female,white,low,2293 Paces Ferry Road Southeast,
13,Jorge Rodriguez,male,hispanic,high,5492 Redan Road,6/22/18 23:36
14,Pedro Sanchez,male,hispanic,medium,2984 Sloans Way,
15,Luis Torres,male,hispanic,low,4235 Fawn Lane Southeast,6/22/18 23:38
16,Isabella Lopez,female,hispanic,high,4245 Autumn Hill Drive,6/22/18 23:39
17,Mariana Morales,female,hispanic,medium,147 Shady Lane Circle,6/22/18 23:40
18,Jimena Ramirez,female,hispanic,low,4299 Buckingham Place,6/22/18 23:41
