person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,800 Yonah Drive,6/23/18 0:11
2,Lamar Williams,male,black,medium,326 Mountain Drive,6/23/18 0:12
3,DaQuan Robinson,male,black,low,604 Overlook Drive,
4,Nia Harris,female,black,high,442 Jack Atkins Road,6/23/18 0:14
5,Ebony James,female,black,medium,3800 Creekmore Street,6/23/18 0:15
6,Shanice Thomas,female,black,low,3461 Bankhead Highway #43,6/23/18 0:17
7,Caleb Peterson,male,white,high,1730 Sierra Drive #1730,6/23/18 0:18
8,Charlie Myers,male,white,medium,6780 Mableton Parkway Southeast #20,
9,Ronnie Miller,male,white,low,2392 Rodgers Drive Southeast,6/23/18 0:20
10,Aubrey Murphy,female,white,high,1905 Falcon Wood Drive Northeast,6/23/18 0:21
11,Erica Cox,female,white,medium,11175 Abbotts Station Drive,6/23/18 0:22
12,Leslie Wood,female,white,low,2883 Williams Place,6/23/18 0:23
13,Jorge Rodriguez,male,hispanic,high,5239 Light Circle,6/23/18 0:24
14,Pedro Sanchez,male,hispanic,medium,301 Summerstone Court,6/23/18 0:25
15,Luis Torres,male,hispanic,low,7604 Stonecliff Court,6/23/18 0:26
16,Isabella Lopez,female,hispanic,high,2236 Blenheim Court,6/23/18 0:27
17,Mariana Morales,female,hispanic,medium,4644 Sammy Drive,6/23/18 0:29
18,Jimena Ramirez,female,hispanic,low,284 Hurricane Shoals Road Northeast #3,6/23/18 0:30
