person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,5533 La Fleur Trail,6/11/18 14:31
2,Lamar Williams,male,black,medium,2758 Porter Drive,6/11/18 14:32
3,DaQuan Robinson,male,black,low,4005 River Garden Circle,6/11/18 14:33
4,Nia Harris,female,black,high,4255 Smoke Creek Parkway #D008,6/11/18 14:34
5,Ebony James,female,black,medium,4620 Duration Court,
6,Shanice Thomas,female,black,low,4441 Ford Place,
7,Caleb Peterson,male,white,high,4255 Smoke Creek Parkway #C027,6/11/18 14:37
8,Charlie Myers,male,white,medium,4215 Fox Chase Drive,6/11/18 14:38
9,Ronnie Miller,male,white,low,5760 Millstone Drive,6/11/18 14:39
10,Aubrey Murphy,female,white,high,2195 Laurel Pointe Lane,6/11/18 14:40
11,Erica Cox,female,white,medium,240 Creekside Trail,6/11/18 14:41
12,Leslie Wood,female,white,low,20 Kendall Lane,6/11/18 14:42
13,Jorge Rodriguez,male,hispanic,high,4008 River Garden Circle,6/11/18 14:43
14,Pedro Sanchez,male,hispanic,medium,3155 Evergreen Eve Crossing,6/11/18 14:44
15,Luis Torres,male,hispanic,low,2943 Lowrance Drive,6/11/18 14:45
16,Isabella Lopez,female,hispanic,high,1267 Sycamore Drive Southwest,6/11/18 14:46
17,Mariana Morales,female,hispanic,medium,930 Winthrope Chase Court,6/11/18 14:47
18,Jimena Ramirez,female,hispanic,low,1267 Sycamore Drive,6/11/18 14:48
