person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3738 Humber Court,6/13/18 3:00
2,Lamar Williams,male,black,medium,227 Cambridge Drive,6/13/18 3:01
3,DaQuan Robinson,male,black,low,7981 Norris Lake Road,6/13/18 3:02
4,Nia Harris,female,black,high,2619 Majestic Circle,6/13/18 3:03
5,Ebony James,female,black,medium,68 Herbert Hayes Drive,6/13/18 3:04
6,Shanice Thomas,female,black,low,245 Longcreek Drive,6/13/18 3:05
7,Caleb Peterson,male,white,high,2548 Tyler Way,6/13/18 3:06
8,Charlie Myers,male,white,medium,16102 Waldrop Cove,6/13/18 3:07
9,Ronnie Miller,male,white,low,6317 Avery Street Southwest,6/13/18 3:08
10,Aubrey Murphy,female,white,high,2783 Coventry Grn Southeast #D,6/13/18 3:09
11,Erica Cox,female,white,medium,306 Cindy Court,6/13/18 3:10
12,Leslie Wood,female,white,low,180 Lacey Oak Lane,6/13/18 3:11
13,Jorge Rodriguez,male,hispanic,high,118 York Road Southwest,6/13/18 3:12
14,Pedro Sanchez,male,hispanic,medium,255 South Greenfield Circle,6/13/18 3:13
15,Luis Torres,male,hispanic,low,2758 Porter Drive,6/13/18 3:14
16,Isabella Lopez,female,hispanic,high,15290 Highway 36,6/13/18 3:45
17,Mariana Morales,female,hispanic,medium,3170 Haynes Park Drive,6/13/18 3:46
18,Jimena Ramirez,female,hispanic,low,4412 Raptor Place,6/13/18 3:47
