person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,141 Cooper Lake Road Southeast,6/21/18 20:16
2,Lamar Williams,male,black,medium,1919 Leacroft Court,6/21/18 20:17
3,DaQuan Robinson,male,black,low,3600 Lower Roswell Road,6/21/18 20:18
4,Nia Harris,female,black,high,4005 Rock Mill Parkway,6/21/18 20:19
5,Ebony James,female,black,medium,4635 Hamlet Walk Southeast,6/21/18 20:20
6,Shanice Thomas,female,black,low,2603 Oak Hill Drive,6/21/18 20:21
7,Caleb Peterson,male,white,high,176 Ilex Drive,6/21/18 20:22
8,Charlie Myers,male,white,medium,3036 Nappa Trail,6/21/18 20:23
9,Ronnie Miller,male,white,low,6359 Bells Ferry Road #210,6/21/18 20:24
10,Aubrey Murphy,female,white,high,5311 Brickleberry Way,6/21/18 20:25
11,Erica Cox,female,white,medium,105 Sherwood Forest Drive,6/21/18 20:26
12,Leslie Wood,female,white,low,2858 Forest Wood Drive Northeast,6/21/18 20:27
13,Jorge Rodriguez,male,hispanic,high,3473 Johns Road,6/21/18 20:28
14,Pedro Sanchez,male,hispanic,medium,4805 West Village Way SE #1,6/21/18 20:29
15,Luis Torres,male,hispanic,low,6658 Marsh Avenue,6/21/18 20:30
16,Isabella Lopez,female,hispanic,high,650 Cranberry Court,6/21/18 20:31
17,Mariana Morales,female,hispanic,medium,3372 Birchwood Trail,6/21/18 20:32
18,Jimena Ramirez,female,hispanic,low,5336 Martins Crossing Road,6/21/18 20:33
