person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1214 Bolton Road Northwest,6/7/18 14:03
2,Lamar Williams,male,black,medium,610 Hillpine Drive Northeast,6/7/18 14:04
3,DaQuan Robinson,male,black,low,2236 Butner Road Southwest,6/7/18 14:05
4,Nia Harris,female,black,high,3864 Lake Forrest Drive Northwest,6/7/18 14:06
5,Ebony James,female,black,medium,1947 Boulderview,6/7/18 14:07
6,Shanice Thomas,female,black,low,338 Lakemoore Drive Northeast,6/7/18 14:08
7,Caleb Peterson,male,white,high,238 Sampson Street Northeast,6/7/18 14:09
8,Charlie Myers,male,white,medium,290 Sisson Avenue NE,6/7/18 14:10
9,Ronnie Miller,male,white,low,2038 Howard Circle,6/7/18 14:11
10,Aubrey Murphy,female,white,high,1168 Biltmore Drive Northeast,6/7/18 14:12
11,Erica Cox,female,white,medium,510 Connally Street Southeast,6/7/18 14:13
12,Leslie Wood,female,white,low,1157 Standard Drive Northeast #1157,6/7/18 14:14
13,Jorge Rodriguez,male,hispanic,high,841 White Street Southwest,6/7/18 14:15
14,Pedro Sanchez,male,hispanic,medium,5510 Sturbridge Way,6/7/18 14:16
15,Luis Torres,male,hispanic,low,1156 Hardee Street Northeast,6/7/18 14:17
16,Isabella Lopez,female,hispanic,high,919 Gilbert Street Southeast,6/7/18 14:18
17,Mariana Morales,female,hispanic,medium,155 Westminster Drive Northeast,6/7/18 14:19
18,Jimena Ramirez,female,hispanic,low,639 Blake Avenue SE,6/7/18 14:20
