person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3935 Stanton Trail,6/21/18 17:40
2,Lamar Williams,male,black,medium,215 Mountain Drive,6/21/18 17:41
3,DaQuan Robinson,male,black,low,3618 Whitfield Way,6/21/18 17:42
4,Nia Harris,female,black,high,281 Bakers Bridge Circle,6/21/18 17:43
5,Ebony James,female,black,medium,5193 Alder Lane,6/21/18 17:44
6,Shanice Thomas,female,black,low,6212 Westridge Trace,6/21/18 17:45
7,Caleb Peterson,male,white,high,6359 Bells Ferry Road #447,6/21/18 17:46
8,Charlie Myers,male,white,medium,3907 Wood Path Drive,6/21/18 17:47
9,Ronnie Miller,male,white,low,3960 Tall Pine Drive,6/21/18 17:48
10,Aubrey Murphy,female,white,high,3098 Old Canton Court,6/21/18 17:49
11,Erica Cox,female,white,medium,8057 Fieldstream Way,6/21/18 17:50
12,Leslie Wood,female,white,low,6780 Mableton Parkway Southeast #54,
13,Jorge Rodriguez,male,hispanic,high,4310 Brandy Ann Court,6/21/18 17:52
14,Pedro Sanchez,male,hispanic,medium,221 Bridgewood Drive Southeast,6/21/18 17:53
15,Luis Torres,male,hispanic,low,2440 Wood Meadows Drive Southwest,6/21/18 17:54
16,Isabella Lopez,female,hispanic,high,140 Aztec Way Southeast,6/21/18 17:55
17,Mariana Morales,female,hispanic,medium,726 Mountain Laurel Drive,6/21/18 17:56
18,Jimena Ramirez,female,hispanic,low,4760 Fairway View Court,6/21/18 17:57
