person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,3528 Regalwoods Drive,6/8/18 12:45
2,Lamar Williams,male,black,medium,299 Grant Park Place Southeast,6/8/18 12:46
3,DaQuan Robinson,male,black,low,1279 Druid Place Northeast,6/8/18 14:41
4,Nia Harris,female,black,high,491 Dargan Place Southwest,6/8/18 14:42
5,Ebony James,female,black,medium,799 Verner Street Northwest,6/8/18 14:43
6,Shanice Thomas,female,black,low,1460 Beatie Avenue SW,6/8/18 14:44
7,Caleb Peterson,male,white,high,837 Forrest Circle Southeast,
8,Charlie Myers,male,white,medium,5202 Santa Fe Parkway,6/8/18 14:46
9,Ronnie Miller,male,white,low,140 Scott Street Northwest,6/8/18 14:47
10,Aubrey Murphy,female,white,high,116 Warren Street Northeast,6/8/18 14:48
11,Erica Cox,female,white,medium,1156 Hardee Street Northeast,6/8/18 14:49
12,Leslie Wood,female,white,low,155 Westminster Drive Northeast,6/8/18 14:50
13,Jorge Rodriguez,male,hispanic,high,5155 Cascade Hills Circle Southwest,6/8/18 14:51
14,Pedro Sanchez,male,hispanic,medium,4285 Yates Road,6/8/18 14:52
15,Luis Torres,male,hispanic,low,120 Alden Avenue NW,6/8/18 14:53
16,Isabella Lopez,female,hispanic,high,2780 Hidden Forest Court Southeast,6/8/18 14:54
17,Mariana Morales,female,hispanic,medium,2505 Lakewood Avenue SW #SW,
18,Jimena Ramirez,female,hispanic,low,321 Wilson Mill Road Southwest,6/8/18 14:56
