person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,1240 West Peachtree Street NW,6/10/18 1:53
2,Lamar Williams,male,black,medium,2565 Shallowford Road Northeast,6/10/18 1:54
3,DaQuan Robinson,male,black,low,3151 Stillhouse Creek Drive Southeast,6/10/18 1:55
4,Nia Harris,female,black,high,349 Decatur Street Southeast,6/10/18 1:56
5,Ebony James,female,black,medium,100 Akers Ridge Drive Southeast,6/10/18 1:57
6,Shanice Thomas,female,black,low,222 14th Street Northeast,6/10/18 1:58
7,Caleb Peterson,male,white,high,50 Adams Lake Boulevard Southeast,
8,Charlie Myers,male,white,medium,4403 Northside Parkway Northwest,6/10/18 2:00
9,Ronnie Miller,male,white,low,100 Lenox Park Circle Northeast,6/10/18 2:01
10,Aubrey Murphy,female,white,high,1824 Defoor Avenue NW,6/10/18 2:02
11,Erica Cox,female,white,medium,350 Peachtree Hills Avenue NE,6/10/18 2:03
12,Leslie Wood,female,white,low,1205 Metropolitan Avenue SE,6/10/18 2:04
13,Jorge Rodriguez,male,hispanic,high,5450 Glenridge Drive,6/10/18 2:34
14,Pedro Sanchez,male,hispanic,medium,1438 Bouldercrest Road Southeast,6/10/18 2:35
15,Luis Torres,male,hispanic,low,500 Northside Circle Northwest,6/10/18 2:36
16,Isabella Lopez,female,hispanic,high,485 Lindbergh Place Northeast,6/10/18 2:37
17,Mariana Morales,female,hispanic,medium,1000 Northside Drive Northwest,6/10/18 2:38
18,Jimena Ramirez,female,hispanic,low,1000 Park Avenue NE,6/10/18 2:39
