person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2883 Williams Place,6/20/18 18:04
2,Lamar Williams,male,black,medium,300 Hurt Road Southwest #3,6/20/18 18:05
3,DaQuan Robinson,male,black,low,6359 Bells Ferry Road #214,6/20/18 18:06
4,Nia Harris,female,black,high,26 Nellie Brook Drive Southwest,6/20/18 18:07
5,Ebony James,female,black,medium,912 Belle Glade Drive,6/20/18 18:08
6,Shanice Thomas,female,black,low,2764 Eldorado Place,6/20/18 18:09
7,Caleb Peterson,male,white,high,4368 Clairesbrook Lane,6/20/18 18:10
8,Charlie Myers,male,white,medium,1099 Pinedale Drive Southeast,6/20/18 18:11
9,Ronnie Miller,male,white,low,3263 Harris Road Southwest,6/20/18 18:12
10,Aubrey Murphy,female,white,high,6359 Bells Ferry Road #605,6/20/18 18:13
11,Erica Cox,female,white,medium,213 Fieldcrest Drive,6/20/18 18:14
12,Leslie Wood,female,white,low,1180 Canton Street #3,6/20/18 18:15
13,Jorge Rodriguez,male,hispanic,high,2233 Newbury Road,6/20/18 18:16
14,Pedro Sanchez,male,hispanic,medium,860 Singing Hills Drive,6/20/18 18:17
15,Luis Torres,male,hispanic,low,4741 White Oak Path,6/20/18 18:18
16,Isabella Lopez,female,hispanic,high,326 Mountain Drive,6/20/18 18:19
17,Mariana Morales,female,hispanic,medium,5352 Windfern Court,6/20/18 18:20
18,Jimena Ramirez,female,hispanic,low,300 Spring Drive,6/20/18 18:21
