person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,811 South McDonough Street,6/11/18 18:54
2,Lamar Williams,male,black,medium,1903 Old Concord Drive Southeast,6/11/18 18:55
3,DaQuan Robinson,male,black,low,4103 Par 3 Way,6/11/18 18:56
4,Nia Harris,female,black,high,156 Red Bank Road,6/11/18 18:57
5,Ebony James,female,black,medium,5915 Shadewater Drive,6/11/18 18:58
6,Shanice Thomas,female,black,low,1773 Kimberly Drive Southwest,6/11/18 19:05
7,Caleb Peterson,male,white,high,689 Dogwood Drive Northwest,6/11/18 19:06
8,Charlie Myers,male,white,medium,3542 Avensong Village Circle,6/11/18 19:07
9,Ronnie Miller,male,white,low,1057 Wildwood Lane,6/11/18 19:08
10,Aubrey Murphy,female,white,high,2777 White Oak Drive,6/11/18 19:09
11,Erica Cox,female,white,medium,6550POL East Crk,6/11/18 19:10
12,Leslie Wood,female,white,low,1934 Patton Place,6/11/18 19:11
13,Jorge Rodriguez,male,hispanic,high,16102 Waldrop Cove,6/11/18 19:12
14,Pedro Sanchez,male,hispanic,medium,180 Lacey Oak Lane,6/11/18 19:13
15,Luis Torres,male,hispanic,low,1240 Opal Circle,6/11/18 19:14
16,Isabella Lopez,female,hispanic,high,155 Forest Valley Road,6/11/18 19:15
17,Mariana Morales,female,hispanic,medium,2050 Sylvania Drive,6/11/18 19:16
18,Jimena Ramirez,female,hispanic,low,2548 Tyler Way,6/11/18 19:17
