person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,210 King Arthur Drive,6/26/18 20:52
2,Lamar Williams,male,black,medium,240 Saddlebrook Drive,6/26/18 20:53
3,DaQuan Robinson,male,black,low,148 Adrian Drive,6/26/18 20:54
4,Nia Harris,female,black,high,89 Country Village Drive,6/26/18 20:55
5,Ebony James,female,black,medium,598 Southern Trace Drive,6/26/18 20:56
6,Shanice Thomas,female,black,low,480 Cherry Branch Lane,6/26/18 20:57
7,Caleb Peterson,male,white,high,103 Nettlecure Court,6/26/18 20:58
8,Charlie Myers,male,white,medium,724 Highway 293 #60,6/26/18 20:59
9,Ronnie Miller,male,white,low,22 Chelsea Lane,6/26/18 21:00
10,Aubrey Murphy,female,white,high,581 Teague Drive Northwest,6/26/18 21:01
11,Erica Cox,female,white,medium,2018 Elm Grove Lane,6/26/18 21:02
12,Leslie Wood,female,white,low,108 Taylor Knoll Way,6/26/18 21:03
13,Jorge Rodriguez,male,hispanic,high,75 Elderberry Point,6/26/18 21:04
14,Pedro Sanchez,male,hispanic,medium,2532 Dobbs Drive Northwest,6/26/18 21:05
15,Luis Torres,male,hispanic,low,540 Brentwood Boulevard,6/26/18 21:06
16,Isabella Lopez,female,hispanic,high,160 Spring Ridge Drive,6/26/18 21:07
17,Mariana Morales,female,hispanic,medium,330 Cornwallis Way,6/26/18 21:08
18,Jimena Ramirez,female,hispanic,low,2334 Iron Horse Drive,6/26/18 21:09
