person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,2310 Ousley Court,6/11/18 17:59
2,Lamar Williams,male,black,medium,1965 Meadow Lane,6/11/18 18:00
3,DaQuan Robinson,male,black,low,5734 Taffeta Court,6/11/18 18:01
4,Nia Harris,female,black,high,5115 Remington Court Northwest,6/11/18 18:02
5,Ebony James,female,black,medium,3720 Bardfield Court,6/11/18 18:03
6,Shanice Thomas,female,black,low,115 Cambridge Avenue,6/11/18 18:04
7,Caleb Peterson,male,white,high,13487 Aventide Lane,6/11/18 18:42
8,Charlie Myers,male,white,medium,3738 Humber Court,6/11/18 18:43
9,Ronnie Miller,male,white,low,75 Heatherstone Way,6/11/18 18:44
10,Aubrey Murphy,female,white,high,68 Herbert Hayes Drive,6/11/18 18:45
11,Erica Cox,female,white,medium,5104 Fairington Ridge Circle,6/11/18 18:46
12,Leslie Wood,female,white,low,1416 Sandy Lane,6/11/18 18:47
13,Jorge Rodriguez,male,hispanic,high,3808 Willow Wood Way,6/11/18 18:48
14,Pedro Sanchez,male,hispanic,medium,726 Bellemeade Way Southwest,6/11/18 18:49
15,Luis Torres,male,hispanic,low,3373 Heatherwood Lane Southwest,6/11/18 18:50
16,Isabella Lopez,female,hispanic,high,4255 Smoke Creek Parkway #A140,6/11/18 18:51
17,Mariana Morales,female,hispanic,medium,9103 Fairington Ridge Circle,6/11/18 18:52
18,Jimena Ramirez,female,hispanic,low,211 Pine Forest Drive,6/11/18 18:53
