person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,99 Homer Cochran Road,
2,Lamar Williams,male,black,medium,3614 Silver Springs Way,6/23/18 0:32
3,DaQuan Robinson,male,black,low,2101 Sandy Plains Road,
4,Nia Harris,female,black,high,6359 Bells Ferry Road #210,6/23/18 0:34
5,Ebony James,female,black,medium,201 Beckett Drive,6/23/18 0:35
6,Shanice Thomas,female,black,low,4121 Sweet Water Court Southeast,6/23/18 0:36
7,Caleb Peterson,male,white,high,3473 Johns Road,6/23/18 0:39
8,Charlie Myers,male,white,medium,6780 Mableton Parkway Southeast #40,6/23/18 0:40
9,Ronnie Miller,male,white,low,7631 Dallas Highway #A003,6/23/18 0:41
10,Aubrey Murphy,female,white,high,25 Magnolia Avenue,6/23/18 0:43
11,Erica Cox,female,white,medium,7631 Dallas Highway #B029,6/23/18 0:44
12,Leslie Wood,female,white,low,6359 Bells Ferry Road #640,6/23/18 0:45
13,Jorge Rodriguez,male,hispanic,high,6780 Mableton Parkway Southeast #51,6/23/18 0:49
14,Pedro Sanchez,male,hispanic,medium,6780 Mableton Parkway Southeast #78,6/23/18 0:52
15,Luis Torres,male,hispanic,low,5081 Civitania Road Southeast #R,6/23/18 0:54
16,Isabella Lopez,female,hispanic,high,215 Kiowa Court Southeast,6/23/18 0:59
17,Mariana Morales,female,hispanic,medium,3263 Harris Road Southwest,6/23/18 1:00
18,Jimena Ramirez,female,hispanic,low,1868 Harbour Oaks Drive,6/23/18 1:01
