person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1,Jalen Jackson,male,black,high,200 Vienna Cove,6/27/18 1:02
2,Lamar Williams,male,black,medium,293 Eagle Way,
3,DaQuan Robinson,male,black,low,4130 Monarch Drive,6/27/18 1:04
4,Nia Harris,female,black,high,8191 Dunellen Lane,6/27/18 1:05
5,Ebony James,female,black,medium,39 Belltree Circle,6/27/18 1:06
6,Shanice Thomas,female,black,low,1564 Wren Road,
7,Caleb Peterson,male,white,high,1738 Portwest Way,6/27/18 1:08
8,Charlie Myers,male,white,medium,3136 Mobley Bridge Road #E,6/27/18 1:09
9,Ronnie Miller,male,white,low,7907 Taylor Circle,6/27/18 1:10
10,Aubrey Murphy,female,white,high,51 Giles Drive,6/27/18 1:11
11,Erica Cox,female,white,medium,2939 Dungeness Drive,6/27/18 1:12
12,Leslie Wood,female,white,low,216 Overlook Drive,6/27/18 1:13
13,Jorge Rodriguez,male,hispanic,high,6 Evan Court,6/27/18 1:14
14,Pedro Sanchez,male,hispanic,medium,41 Windgate Drive,6/27/18 2:45
15,Luis Torres,male,hispanic,low,482 Orchard Drive,6/27/18 2:46
16,Isabella Lopez,female,hispanic,high,1217 Vaughn Road,6/27/18 2:47
17,Mariana Morales,female,hispanic,medium,106 Halifax Drive,6/27/18 2:48
18,Jimena Ramirez,female,hispanic,low,25 Teal Court #25,6/27/18 2:49
